ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,1,2021-11-09,New Mexico,,Lamar,REG (Non-Conf),W 71-54,*,35,3,11,.273,2,9,.222,1,2,.500,.364,2,2,1.000,0,3,3,9,0,1,1,3,10,9.2,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
2,22,2,2021-11-12,New Mexico,,N New Mexico,REG (Non-Conf),W 96-40,*,18,2,6,.333,0,0,,2,6,.333,.333,3,4,.750,0,2,2,5,0,0,0,0,7,7.3,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
3,23,3,2021-11-16,New Mexico,,Prairie View A&M,REG (Non-Conf),W 88-71,*,37,5,13,.385,3,6,.500,2,7,.286,.500,4,6,.667,2,6,8,12,0,4,0,2,17,22.7,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
4,24,4,2021-11-20,New Mexico,@,Houston,REG (Non-Conf),L 60-89,*,31,7,11,.636,2,5,.400,5,6,.833,.727,0,0,,0,3,3,2,3,0,8,0,16,8.4,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
5,25,5,2021-11-23,New Mexico,,Houston Baptist,REG (Non-Conf),W 76-58,*,29,4,8,.500,1,4,.250,3,4,.750,.563,2,2,1.000,0,2,2,4,4,1,1,1,11,13.7,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
6,26,6,2021-11-26,New Mexico,,Stephen F. Austin,REG (Non-Conf),L 66-71,*,36,4,10,.400,1,4,.250,3,6,.500,.450,8,9,.889,1,4,5,2,3,0,7,3,17,9.3,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
7,27,7,2021-11-27,New Mexico,@,Louisiana–Monroe,REG (Non-Conf),W 66-45,*,22,3,7,.429,2,4,.500,1,3,.333,.571,0,0,,0,2,2,4,1,0,1,2,8,6.9,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
8,28,8,2021-11-28,New Mexico,,Texas Tech,REG (Non-Conf),L 75-82,*,37,3,7,.429,1,3,.333,2,4,.500,.500,0,0,,0,1,1,9,2,0,3,1,7,8.5,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
9,29,9,2021-11-30,New Mexico,,Grambling State,REG (Non-Conf),W 86-50,*,24,4,6,.667,2,4,.500,2,2,1.000,.833,0,0,,0,3,3,6,2,0,0,1,10,14.1,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
10,30,10,2021-12-03,New Mexico,,New Mexico State,REG (Non-Conf),W 77-58,*,15,6,10,.600,5,7,.714,1,3,.333,.850,0,0,,2,0,2,3,1,0,0,0,17,16.9,LaTora Duff,https://www.sports-reference.com/cbb/players/latora-duff-1.html,new-mexico,2021-22
