ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,24,1,2023-11-09,Wagner,@,Rutgers,REG (Non-Conf),L 43-86,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
2,25,2,2023-11-12,Wagner,@,Hofstra,REG (Non-Conf),L 48-51 (OT),,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
3,26,3,2023-11-18,Wagner,@,NJIT,REG (Non-Conf),L 36-80,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
4,27,8,2023-12-10,Wagner,@,Columbia,REG (Non-Conf),L 50-79,,7,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-1.1,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
5,28,9,2023-12-16,Wagner,,Maryland Eastern Shore,REG (Non-Conf),L 50-72,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
6,29,10,2023-12-20,Wagner,N,UAB,REG (Non-Conf),L 39-79,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
7,30,11,2023-12-21,Wagner,N,New Hampshire,REG (Non-Conf),L 52-73,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
8,31,12,2023-12-30,Wagner,,St. Elizabeth,REG (Non-Conf),W 83-50,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,3,1,4,0,3,1,2,0,0,3.4,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
9,32,16,2024-01-19,Wagner,,Merrimack,REG (Conf),L 45-72,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
10,33,22,2024-02-15,Wagner,,Saint Francis (PA),REG (Conf),L 60-76,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
11,34,27,2024-03-02,Wagner,,FDU,REG (Conf),L 51-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
12,35,28,2024-03-07,Wagner,@,Merrimack,REG (Conf),W 79-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brittney-Shania Etuka,https://www.sports-reference.com/cbb/players/brittney-shania-etuka-1.html,wagner,2023-24
