player_sr_link,player_name,school,season,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40
https://www.sports-reference.com/cbb/players/sydney-hunter-1.html,Sydney Hunter,san-diego,2020-21,G,19,19,568,19.7,.537,.007,.408,200,10.5,15.1,12.8,18.3,3.4,0.6,21.0,19.2,1.0,0.4,1.4,.102
https://www.sports-reference.com/cbb/players/jordyn-edwards-1.html,Jordyn Edwards,san-diego,2020-21,G,17,17,515,21.5,.484,.304,.273,195,5.7,8.9,7.3,30.0,6.1,1.7,18.0,22.0,0.8,0.6,1.4,.109
https://www.sports-reference.com/cbb/players/myah-pace-1.html,Myah Pace,san-diego,2020-21,G,14,14,430,21.8,.484,.147,.406,172,8.5,11.2,9.9,20.4,4.7,0.5,15.8,24.0,0.7,0.4,1.1,.098
https://www.sports-reference.com/cbb/players/steph-gorman-1.html,Steph Gorman,san-diego,2020-21,G,15,15,397,19.6,.494,.624,.160,130,1.2,8.5,4.9,20.1,5.1,0.8,11.2,19.4,0.6,0.3,1.0,.100
https://www.sports-reference.com/cbb/players/kendall-bird-1.html,Kendall Bird,san-diego,2020-21,F,18,18,378,14.3,.441,.000,.397,130,8.7,13.7,11.3,7.1,2.4,2.5,14.8,23.7,0.2,0.2,0.5,.048
https://www.sports-reference.com/cbb/players/ayanna-khalfani-1.html,Ayanna Khalfani,san-diego,2020-21,G,19,6,316,9.9,.394,.112,.347,101,10.4,13.4,11.9,13.6,4.2,0.7,27.8,25.5,-0.3,0.3,-0.1,-0.010
https://www.sports-reference.com/cbb/players/erica-martinsen-1.html,Erica Martinsen,san-diego,2020-21,G,18,4,267,20.8,.503,.728,.068,98,2.7,9.5,6.1,14.6,6.0,0.8,10.9,22.8,0.4,0.3,0.7,.109
https://www.sports-reference.com/cbb/players/laura-erikstrup-1.html,Laura Erikstrup,san-diego,2020-21,C,19,0,244,17.2,.487,.057,.375,106,15.0,13.9,14.4,11.4,1.9,1.3,21.3,27.5,0.3,0.1,0.4,.065
https://www.sports-reference.com/cbb/players/amanda-olinger-1.html,Amanda Olinger,san-diego,2020-21,F,18,1,192,7.8,.358,.283,.170,44,9.6,18.9,14.2,4.6,1.2,2.2,16.1,18.1,-0.1,0.1,0.0,-0.001
https://www.sports-reference.com/cbb/players/kiera-oakry-1.html,Kiera Oakry,san-diego,2020-21,G,12,1,155,12.5,.399,.278,.241,48,3.9,9.3,6.7,15.2,4.4,0.7,14.3,23.1,0.0,0.1,0.1,.030
https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,Gabby Giuffre,san-diego,2020-21,G,15,0,120,2.6,.343,.571,.000,25,1.0,7.0,4.1,14.4,3.3,0.0,23.9,19.5,-0.2,0.1,-0.1,-0.042
https://www.sports-reference.com/cbb/players/nicole-blakes-1.html,Nicole Blakes,san-diego,2020-21,F,17,0,96,13.9,.573,.000,.100,25,8.9,16.4,12.7,9.6,1.2,1.1,25.0,14.8,0.1,0.0,0.1,.059
https://www.sports-reference.com/cbb/players/karla-martinez-1.html,Karla Martinez,san-diego,2020-21,G,11,0,69,11.0,.431,.579,.211,17,0.0,10.5,5.3,9.1,3.3,0.0,12.6,17.6,0.0,0.0,0.1,.038
https://www.sports-reference.com/cbb/players/kylie-horstmeyer-1.html,Kylie Horstmeyer,san-diego,2020-21,G,8,0,44,-0.9,.182,.091,.000,5,5.6,11.0,8.3,4.5,0.0,0.0,8.3,13.9,-0.1,0.0,-0.1,-0.074
