ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,20,22,2022-02-10,Austin Peay,,Southeast Missouri State,REG (Conf),W 79-38,,14,1,1,1.000,0,0,1,1,1.000,1.000,3,4,.750,0,2,2,0,2,0,1,1,5,5.5,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
2,21,23,2022-02-12,Austin Peay,,Tennessee State,REG (Conf),W 57-37,,13,1,3,.333,0,0,1,3,.333,.333,1,2,.500,0,3,3,0,0,1,0,3,3,1.3,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
3,22,25,2022-02-16,Austin Peay,@,Murray State,REG (Conf),L 61-68 (OT),,21,3,5,.600,0,0,3,5,.600,.600,0,0,,2,2,4,0,0,2,0,4,6,5.5,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
4,23,26,2022-02-19,Austin Peay,,Tennessee Tech,REG (Conf),W 71-61,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
5,24,27,2022-02-24,Austin Peay,@,SIU Edwardsville,REG (Conf),L 61-71,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
6,25,28,2022-02-26,Austin Peay,@,Eastern Illinois,REG (Conf),L 56-68,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
7,26,29,2022-03-03,Austin Peay,,Tennessee State,CTOURN,W 67-53,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,0,2,2,1.5,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
8,27,30,2022-03-04,Austin Peay,@,Belmont,CTOURN,L 51-63,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
9,28,31,2022-03-18,Austin Peay,@,St. Mary's (CA),WBI,L 69-77,,2,0,0,,0,0,0,0,,,2,4,.500,1,0,1,0,0,0,1,1,2,0.5,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
10,29,32,2022-03-19,Austin Peay,@,Furman,WBI,W 73-59,,14,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,2,0,1,3,2,2.2,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
11,30,33,2022-03-20,Austin Peay,,Davidson,WBI,L 58-66,,17,2,2,1.000,0,0,2,2,1.000,1.000,2,3,.667,1,1,2,0,0,1,1,1,6,5.3,Kemia Ward,https://www.sports-reference.com/cbb/players/kemia-ward-1.html,austin-peay,2021-22
