ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-07,Lipscomb,@,Evansville,REG (Non-Conf),W 77-58,,17,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,2,2,0,1,0,1,1,0,-2.6,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
2,2,2,2023-11-10,Lipscomb,,Fairfield,REG (Non-Conf),L 66-89,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
3,3,3,2023-11-14,Lipscomb,,Morehead State,REG (Non-Conf),W 77-73,,4,0,2,.000,0,2,.000,0,0,,.000,0,0,1,0,1,0,0,0,1,0,0,-1.7,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
4,4,4,2023-11-17,Lipscomb,@,Tennessee State,REG (Non-Conf),W 74-43,,19,4,8,.500,1,2,.500,3,6,.500,.563,0,0,0,2,2,0,0,0,3,1,9,2.2,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
5,5,5,2023-11-19,Lipscomb,@,Indiana,REG (Non-Conf),L 44-77,,6,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
6,6,6,2023-11-27,Lipscomb,@,Mississippi Valley State,REG (Non-Conf),W 64-55,,6,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-3.2,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
7,7,7,2023-11-30,Lipscomb,@,East Tennessee State,REG (Non-Conf),W 68-45,,17,2,3,.667,2,2,1.000,0,1,.000,1.000,0,0,0,3,3,0,1,0,0,2,6,5.8,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
8,8,8,2023-12-06,Lipscomb,@,Belmont,REG (Non-Conf),L 51-70,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
9,9,9,2023-12-10,Lipscomb,,Johnson,REG (Non-Conf),W 85-49,,21,4,14,.286,3,8,.375,1,6,.167,.393,0,0,2,1,3,1,1,0,0,0,11,6.2,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
10,10,10,2023-12-14,Lipscomb,,Chattanooga,REG (Non-Conf),L 62-72,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Olivia Vandergriff,https://www.sports-reference.com/cbb/players/olivia-vandergriff-1.html,lipscomb,2023-24
