ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2022-11-07,Rutgers,,Hofstra,REG (Non-Conf),W 73-68,*,30,4,7,.571,0,0,4,7,.571,.571,3,5,.600,2,5,7,1,2,3,2,1,11,12.2,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
2,35,2,2022-11-11,Rutgers,,Seton Hall,REG (Non-Conf),L 57-75,*,19,3,7,.429,0,0,3,7,.429,.429,4,4,1.000,6,4,10,0,0,0,2,1,10,9.3,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
3,36,3,2022-11-13,Rutgers,,NJIT,REG (Non-Conf),W 87-71,*,21,6,8,.750,0,0,6,8,.750,.750,0,0,,2,7,9,0,0,1,3,3,12,8.8,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
4,37,4,2022-11-16,Rutgers,,North Carolina Central,REG (Non-Conf),W 66-45,*,17,1,6,.167,0,0,1,6,.167,.167,6,8,.750,6,2,8,0,2,1,3,1,8,7.5,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
5,38,5,2022-11-19,Rutgers,N,Tennessee,REG (Non-Conf),L 54-94,*,21,3,3,1.000,0,0,3,3,1.000,1.000,3,5,.600,3,3,6,1,3,0,0,3,9,12.8,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
6,39,6,2022-11-20,Rutgers,N,South Dakota State,REG (Non-Conf),L 56-75,*,18,3,10,.300,0,0,3,10,.300,.300,1,1,1.000,3,3,6,0,0,2,0,2,7,4.8,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
7,40,7,2022-11-21,Rutgers,N,Texas,REG (Non-Conf),L 44-82,*,28,1,4,.250,0,0,1,4,.250,.250,5,6,.833,3,5,8,0,2,0,1,3,7,7.6,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
8,41,8,2022-11-27,Rutgers,,Cornell,REG (Non-Conf),W 71-52,*,31,5,8,.625,0,0,5,8,.625,.625,1,3,.333,5,11,16,0,1,3,3,1,11,13.1,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
9,42,9,2022-11-30,Rutgers,@,Boston College,REG (Non-Conf),L 61-75,*,23,1,2,.500,0,0,1,2,.500,.500,3,4,.750,4,3,7,0,0,1,1,4,5,5.4,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
10,43,10,2022-12-04,Rutgers,,Ohio State,REG (Conf),L 70-82,*,13,2,5,.400,0,0,2,5,.400,.400,2,2,1.000,4,2,6,0,0,0,0,1,6,6.3,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
11,44,11,2022-12-07,Rutgers,@,Illinois,REG (Conf),L 62-80,*,29,4,5,.800,0,0,4,5,.800,.800,2,2,1.000,4,7,11,0,1,0,0,2,10,13.2,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
12,45,12,2022-12-10,Rutgers,,Hampton,REG (Non-Conf),W 76-68,*,32,6,10,.600,0,0,6,10,.600,.600,6,11,.545,5,9,14,1,3,0,1,3,18,19.1,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
13,46,13,2022-12-15,Rutgers,,Princeton,REG (Non-Conf),L 56-77,*,12,0,2,.000,0,0,0,2,.000,.000,0,0,,1,3,4,0,1,0,0,0,0,1.2,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
14,47,14,2022-12-18,Rutgers,,New Orleans,REG (Non-Conf),W 64-56,*,30,5,10,.500,0,0,5,10,.500,.500,5,6,.833,6,7,13,0,2,1,1,0,15,17.6,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
15,48,15,2022-12-30,Rutgers,@,Penn State,REG (Conf),L 72-90,*,30,5,6,.833,0,0,5,6,.833,.833,3,4,.750,1,6,7,0,0,0,3,3,13,8.7,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
16,49,16,2023-01-02,Rutgers,,Maryland,REG (Conf),L 67-78,*,30,2,6,.333,0,0,2,6,.333,.333,4,4,1.000,4,9,13,0,1,2,2,1,8,10.1,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
17,50,17,2023-01-07,Rutgers,,Nebraska,REG (Conf),W 57-45,*,32,4,10,.400,0,0,4,10,.400,.400,0,0,,2,10,12,0,0,1,1,3,8,5.5,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
18,51,18,2023-01-12,Rutgers,@,Minnesota,REG (Conf),W 65-59,*,15,1,3,.333,0,0,1,3,.333,.333,1,2,.500,1,1,2,0,0,0,1,0,3,0.9,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
19,52,19,2023-01-15,Rutgers,@,Maryland,REG (Conf),L 56-80,*,27,6,11,.545,0,0,6,11,.545,.545,3,4,.750,4,9,13,0,0,0,0,1,15,14.4,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
20,53,20,2023-01-19,Rutgers,,Michigan,REG (Conf),L 58-81,*,22,0,2,.000,0,0,0,2,.000,.000,4,4,1.000,2,4,6,1,1,1,1,3,4,5.4,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
21,54,21,2023-01-22,Rutgers,@,Michigan State,REG (Conf),L 63-85,*,30,5,7,.714,0,0,5,7,.714,.714,0,0,,1,4,5,0,0,0,1,3,10,6.8,Chyna Cornwell,https://www.sports-reference.com/cbb/players/chyna-cornwell-1.html,rutgers,2022-23
