ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-09,Texas A&M,,Texas A&M–Corpus Christi,REG (Non-Conf),W 73-50,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
2,2,2,2023-11-12,Texas A&M,,North Texas,REG (Non-Conf),W 74-55,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
3,3,5,2023-11-24,Texas A&M,N,Winthrop,REG (Non-Conf),W 84-32,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
4,4,7,2023-11-30,Texas A&M,@,Wake Forest,REG (Non-Conf),W 81-57,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
5,5,9,2023-12-06,Texas A&M,,Lamar,REG (Non-Conf),W 83-51,,7,0,5,.000,0,1,.000,0,4,.000,.000,0,0,2,1,3,1,0,0,0,0,0,-1.1,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
6,6,10,2023-12-09,Texas A&M,,Robert Morris,REG (Non-Conf),W 67-36,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,1,1,0,0,0,0,1.3,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
7,7,11,2023-12-18,Texas A&M,,Mississippi Valley State,REG (Non-Conf),W 95-45,,6,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,1,0,0,0,3,4.4,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
8,8,12,2023-12-20,Texas A&M,,Prairie View A&M,REG (Non-Conf),W 88-36,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,1,0,0,0,1,3,3.3,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
9,9,13,2023-12-31,Texas A&M,,Texas A&M–Commerce,REG (Non-Conf),W 87-63,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Kylie Marshall,https://www.sports-reference.com/cbb/players/kylie-marshall-1.html,texas-am,2023-24
