ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,North Alabama,,Blackburn,REG (Non-Conf),W 114-52,,7,0,0,0,0,0,0,0,0,,2,1,3,4,0,0,2,1,0,2.1,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
2,2,5,2021-11-23,North Alabama,,Tennessee State,REG (Non-Conf),L 71-83,,5,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
3,3,7,2021-12-01,North Alabama,,Oakwood,REG (Non-Conf),W 101-32,,6,0,0,0,0,0,0,1,2,.500,0,2,2,1,1,0,0,2,1,2.1,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
4,4,10,2021-12-18,North Alabama,@,Chattanooga,REG (Non-Conf),W 74-71,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
5,5,15,2022-01-19,North Alabama,@,Bellarmine,REG (Conf),W 72-48,,3,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
6,6,20,2022-02-03,North Alabama,,Jacksonville,REG (Conf),W 84-68,,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
7,7,23,2022-02-12,North Alabama,,Bellarmine,REG (Conf),W 81-59,,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
8,8,27,2022-02-24,North Alabama,,Central Arkansas,REG (Conf),W 78-50,,3,0,0,0,0,0,0,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,Kenley Woods,https://www.sports-reference.com/cbb/players/kenley-woods-1.html,north-alabama,2021-22
