ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,56,9,2022-12-21,Southern Illinois,@,Saint Louis,REG (Non-Conf),L 54-82,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0.0,Adrianna Katcher,https://www.sports-reference.com/cbb/players/adrianna-katcher-1.html,southern-illinois,2022-23
2,57,10,2022-12-29,Southern Illinois,@,Evansville,REG (Conf),W 86-77,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Adrianna Katcher,https://www.sports-reference.com/cbb/players/adrianna-katcher-1.html,southern-illinois,2022-23
3,58,12,2023-01-05,Southern Illinois,,Bradley,REG (Conf),W 83-65,,8,0,1,.000,0,0,0,1,.000,.000,0,0,1,1,2,0,1,0,0,0,0,1.3,Adrianna Katcher,https://www.sports-reference.com/cbb/players/adrianna-katcher-1.html,southern-illinois,2022-23
4,59,14,2023-01-11,Southern Illinois,@,Missouri State,REG (Conf),L 57-78,,2,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,1,0,0,0,1.4,Adrianna Katcher,https://www.sports-reference.com/cbb/players/adrianna-katcher-1.html,southern-illinois,2022-23
