ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,51,1,2023-11-06,Northeastern,@,Stonehill,REG (Non-Conf),W 73-61,*,28,7,11,.636,0,0,7,11,.636,.636,3,8,.375,3,13,16,1,0,0,2,0,17,14.8,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
2,52,2,2023-11-09,Northeastern,,Massachusetts,REG (Non-Conf),W 78-74,*,26,3,5,.600,0,0,3,5,.600,.600,0,2,.000,1,3,4,0,0,0,2,3,6,1.3,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
3,53,3,2023-11-12,Northeastern,@,Boston College,REG (Non-Conf),L 58-67,*,18,2,3,.667,0,0,2,3,.667,.667,0,0,,3,1,4,0,0,0,2,4,4,1.5,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
4,54,4,2023-11-16,Northeastern,,Merrimack,REG (Non-Conf),W 58-47,*,30,6,12,.500,0,0,6,12,.500,.500,0,0,,3,2,5,0,1,0,0,0,12,9.7,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
5,55,5,2023-11-21,Northeastern,,Wagner,REG (Non-Conf),W 63-46,*,18,2,6,.333,0,0,2,6,.333,.333,3,5,.600,0,3,3,1,2,0,1,1,7,5.0,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
6,56,6,2023-11-25,Northeastern,@,Columbia,REG (Non-Conf),L 45-88,*,20,3,6,.500,0,0,3,6,.500,.500,0,2,.000,0,3,3,0,0,0,1,4,6,0.5,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
7,57,7,2023-11-29,Northeastern,@,New Hampshire,REG (Non-Conf),L 41-51,,28,1,1,1.000,0,0,1,1,1.000,1.000,1,4,.250,3,5,8,1,3,0,3,3,3,4.6,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
8,58,8,2023-12-04,Northeastern,@,Syracuse,REG (Non-Conf),L 57-79,*,25,5,12,.417,0,0,5,12,.417,.417,6,6,1.000,4,0,4,1,0,0,0,3,16,11.9,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
9,59,9,2023-12-17,Northeastern,@,Holy Cross,REG (Non-Conf),L 41-65,*,18,2,5,.400,0,0,2,5,.400,.400,0,0,,1,1,2,0,0,0,1,4,4,-0.3,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
10,60,10,2023-12-22,Northeastern,,Boston University,REG (Non-Conf),L 80-83 (OT),*,23,5,7,.714,0,0,5,7,.714,.714,4,5,.800,3,3,6,0,0,0,0,5,14,11.7,Deja Bristol,https://www.sports-reference.com/cbb/players/deja-bristol-1.html,northeastern,2023-24
