ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Bowling Green,,Southern Mississippi,REG (Non-Conf),W 71-67,,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9,Brook Simpson,https://www.sports-reference.com/cbb/players/brook-simpson-1.html,bowling-green-state,2024-25
2,2,2,2024-11-08,Bowling Green,@,Detroit Mercy,REG (Non-Conf),L 66-73,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,Brook Simpson,https://www.sports-reference.com/cbb/players/brook-simpson-1.html,bowling-green-state,2024-25
