ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,6,2022-11-25,LIU,@,UC Irvine,REG (Non-Conf),L 56-65,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
2,2,7,2022-11-26,LIU,@,UC Riverside,REG (Non-Conf),L 47-49,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
3,3,9,2022-12-05,LIU,,Iona,REG (Non-Conf),L 55-64,,6,2,3,.667,0,0,2,3,.667,.667,0,0,,0,1,1,1,2,0,1,0,4,4.7,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
4,4,10,2022-12-10,LIU,@,Buffalo,REG (Non-Conf),L 59-91,,16,3,6,.500,0,0,3,6,.500,.500,3,4,.750,1,4,5,0,2,0,2,2,9,6.7,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
5,5,11,2022-12-13,LIU,,Columbia,REG (Non-Conf),L 47-90,,15,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,4,0,0,4,1,0,-1.0,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
6,6,13,2022-12-22,LIU,@,Manhattan,REG (Non-Conf),L 47-73,,7,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
7,7,14,2023-01-02,LIU,,Fairleigh Dickinson,REG (Conf),L 51-88,,16,1,6,.167,0,0,1,6,.167,.167,0,0,,3,4,7,1,0,1,1,1,2,1.5,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
8,8,16,2023-01-08,LIU,@,Wagner,REG (Conf),L 63-80,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
9,9,18,2023-01-16,LIU,@,St. Francis Brooklyn,REG (Conf),L 60-66,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
10,10,19,2023-01-19,LIU,,Central Connecticut State,REG (Conf),L 43-60,,14,1,5,.200,0,0,1,5,.200,.200,1,2,.500,0,1,1,0,1,2,0,2,3,1.4,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
11,11,20,2023-01-21,LIU,@,Stonehill,REG (Conf),L 49-56,,8,1,3,.333,0,0,1,3,.333,.333,0,0,,0,1,1,0,0,0,0,2,2,-0.2,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
12,12,21,2023-01-26,LIU,,Sacred Heart,REG (Conf),L 58-70,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
13,13,22,2023-01-28,LIU,,St. Francis Brooklyn,REG (Conf),W 69-54,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Tashun Bryson,https://www.sports-reference.com/cbb/players/tashun-bryson-1.html,long-island-university,2022-23
