ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2023-11-19,Villanova,,Temple,REG (Non-Conf),W 90-62,,2,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,Maggie Grant,https://www.sports-reference.com/cbb/players/maggie-grant-1.html,villanova,2023-24
2,2,13,2023-12-30,Villanova,,Xavier,REG (Conf),W 86-45,,4,0,1,.000,0,1,.000,0,0,.000,0,0,0,1,1,2,0,0,0,0,0,1.0,Maggie Grant,https://www.sports-reference.com/cbb/players/maggie-grant-1.html,villanova,2023-24
3,3,20,2024-01-28,Villanova,@,DePaul,REG (Conf),W 95-64,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Grant,https://www.sports-reference.com/cbb/players/maggie-grant-1.html,villanova,2023-24
4,4,22,2024-02-03,Villanova,,Seton Hall,REG (Conf),W 69-41,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Grant,https://www.sports-reference.com/cbb/players/maggie-grant-1.html,villanova,2023-24
