ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Norfolk State,,VU Lynchburg,REG (Non-Conf),W 125-19,,23,4,7,.571,0,0,4,7,.571,.571,2,2,1.000,4,10,14,1,0,0,0,1,10,12.8,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
2,2,2,2022-11-09,Norfolk State,@,Penn State,REG (Non-Conf),L 61-67,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,1,2,2,0.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
3,3,3,2022-11-13,Norfolk State,@,College of Charleston,REG (Non-Conf),W 77-47,*,13,2,2,1.000,0,0,2,2,1.000,1.000,1,2,.500,1,0,1,0,1,1,0,0,5,6.4,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
4,4,4,2022-11-17,Norfolk State,@,Appalachian State,REG (Non-Conf),W 70-65,*,17,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,0,0,0,1,0,-0.5,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
5,5,5,2022-11-21,Norfolk State,N,Purdue Fort Wayne,REG (Non-Conf),W 62-48,,17,1,3,.333,0,0,1,3,.333,.333,2,3,.667,1,1,2,0,0,1,1,1,4,2.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
6,6,6,2022-11-22,Norfolk State,N,UT Martin,REG (Non-Conf),W 70-55,,11,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.1,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
7,7,7,2022-11-23,Norfolk State,N,Marshall,REG (Non-Conf),W 48-43,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,1,0,0,-1.0,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
8,8,8,2022-11-28,Norfolk State,,Campbell,REG (Non-Conf),W 54-42,,10,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,0,0,0.7,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
9,9,9,2022-12-01,Norfolk State,,Hampton,REG (Non-Conf),W 65-56,,8,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
10,10,10,2022-12-03,Norfolk State,,NJIT,REG (Non-Conf),W 71-64,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,0,0,1,1,0,-1.5,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
11,11,11,2022-12-11,Norfolk State,@,Old Dominion,REG (Non-Conf),L 44-65,,16,1,2,.500,0,0,1,2,.500,.500,0,0,,2,0,2,0,0,0,0,2,2,1.6,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
12,12,13,2022-12-18,Norfolk State,@,Alabama,REG (Non-Conf),L 30-92,,15,1,3,.333,0,0,1,3,.333,.333,1,1,1.000,2,1,3,0,0,0,0,3,3,1.8,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
13,13,14,2022-12-21,Norfolk State,,William & Mary,REG (Non-Conf),W 70-52,,11,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,1,1,1,0,0,0,1,3,2.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
14,14,15,2022-12-23,Norfolk State,@,UNC Wilmington,REG (Non-Conf),W 42-38,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
15,15,16,2023-01-03,Norfolk State,,Chicago State,REG (Non-Conf),W 86-53,,19,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,3,3,6,0,0,0,3,3,3,1.1,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
16,16,17,2023-01-07,Norfolk State,,Maryland Eastern Shore,REG (Conf),W 43-34,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,2,1,3,0,1,0,0,1,0,1.6,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
17,17,18,2023-01-09,Norfolk State,@,Delaware State,REG (Conf),W 40-26,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,1,0,0,2,0,0.1,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
18,18,19,2023-01-14,Norfolk State,,Howard,REG (Conf),W 64-37,,22,1,3,.333,0,0,1,3,.333,.333,4,4,1.000,0,2,2,0,1,1,2,3,6,3.4,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
19,19,20,2023-01-21,Norfolk State,@,Coppin State,REG (Conf),W 49-43,,7,0,1,.000,0,0,0,1,.000,.000,0,2,.000,0,0,0,0,0,0,0,0,0,-1.5,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
20,20,21,2023-01-23,Norfolk State,@,Morgan State,REG (Conf),L 46-57,,11,1,3,.333,0,0,1,3,.333,.333,0,0,,0,1,1,0,0,0,0,1,2,0.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
21,21,22,2023-01-28,Norfolk State,,South Carolina State,REG (Conf),W 64-43,,17,0,2,.000,0,0,0,2,.000,.000,0,0,,2,1,3,0,1,0,1,3,0,-0.9,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
22,22,23,2023-02-06,Norfolk State,,North Carolina Central,REG (Conf),L 68-73 (OT),,12,1,2,.500,0,0,1,2,.500,.500,0,0,,4,1,5,1,0,0,2,0,2,2.8,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
23,23,24,2023-02-11,Norfolk State,@,Maryland Eastern Shore,REG (Conf),W 53-51,,12,1,4,.250,0,0,1,4,.250,.250,1,3,.333,1,3,4,0,0,0,0,1,3,1.0,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
24,24,25,2023-02-13,Norfolk State,,Delaware State,REG (Conf),W 70-42,,17,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,0,2,2,0,1,0,1,0,6,5.7,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
25,25,26,2023-02-18,Norfolk State,,Morgan State,REG (Conf),W 74-37,,17,4,4,1.000,0,0,4,4,1.000,1.000,0,0,,2,3,5,0,0,0,1,0,8,8.1,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
26,26,27,2023-02-20,Norfolk State,,Coppin State,REG (Conf),W 47-36,,15,1,2,.500,0,0,1,2,.500,.500,0,0,,1,2,3,1,0,0,2,2,2,0.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
27,27,28,2023-02-25,Norfolk State,@,South Carolina State,REG (Conf),W 69-41,,17,1,3,.333,0,0,1,3,.333,.333,1,4,.250,1,3,4,0,0,1,1,4,3,-0.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
28,28,29,2023-02-27,Norfolk State,@,North Carolina Central,REG (Conf),W 79-67,,14,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,2,0,1,2,0,-0.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
29,29,30,2023-03-02,Norfolk State,@,Howard,REG (Conf),L 55-60,,12,0,2,.000,0,0,0,2,.000,.000,0,0,,0,1,1,0,1,0,1,0,0,-1.1,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
30,30,31,2023-03-08,Norfolk State,N,South Carolina State,CTOURN,W 61-37,,13,1,2,.500,0,0,1,2,.500,.500,0,0,,0,3,3,0,0,0,0,0,2,1.9,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
31,31,32,2023-03-10,Norfolk State,N,North Carolina Central,CTOURN,W 81-59,,14,0,4,.000,0,0,0,4,.000,.000,2,4,.500,0,2,2,0,1,0,2,5,2,-4.0,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
32,32,33,2023-03-11,Norfolk State,N,Howard,CTOURN,W 56-52,,14,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,2,3,0,0,1,1,1,3,2.2,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
33,33,34,2023-03-17,Norfolk State,@,South Carolina,ROUND-64,L 40-72,,16,0,0,,0,0,0,0,,,0,0,,0,3,3,0,0,0,0,3,0,-0.3,Skye Robinson,https://www.sports-reference.com/cbb/players/skye-robinson-1.html,norfolk-state,2022-23
