ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,19,1,2021-11-09,Morgan State,@,San Francisco,REG (Non-Conf),L 53-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
2,20,2,2021-11-11,Morgan State,@,Stanford,REG (Non-Conf),L 36-91,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
3,21,4,2021-11-17,Morgan State,@,Syracuse,REG (Non-Conf),L 60-79,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
4,22,5,2021-11-19,Morgan State,,Notre Dame (MD),REG (Non-Conf),W 87-35,,7,0,4,.000,0,3,.000,0,1,.000,.000,0,0,2,0,2,1,0,0,1,0,0,-1.7,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
5,23,6,2021-11-24,Morgan State,,Wash. Adventist,REG (Non-Conf),W 73-34,,11,2,6,.333,0,3,.000,2,3,.667,.333,0,0,3,3,6,0,0,0,0,1,4,3.2,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
6,24,8,2021-12-02,Morgan State,@,Navy,REG (Non-Conf),W 71-50,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,1,3,2.3,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
7,25,14,2022-01-31,Morgan State,@,Maryland Eastern Shore,REG (Conf),W 72-60,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
8,26,18,2022-02-14,Morgan State,,South Carolina State,REG (Conf),W 76-48,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,1,0,1,0,0,0,1,0,0,-1.0,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
9,27,19,2022-02-16,Morgan State,,Delaware State,REG (Conf),W 67-42,,4,0,4,.000,0,3,.000,0,1,.000,.000,0,0,2,1,3,0,0,0,0,1,0,-1.5,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
10,28,25,2022-03-10,Morgan State,,South Carolina State,CTOURN,W 66-53,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Maiya Bumbray,https://www.sports-reference.com/cbb/players/maiya-bumbray-1.html,morgan-state,2021-22
