ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,10,1,2022-11-07,Kennesaw State,@,Ole Miss,REG (Non-Conf),L 60-72,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,0,1,1,2,0,-1.2,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
2,11,2,2022-11-10,Kennesaw State,,Middle GA St,REG (Non-Conf),W 100-57,,8,2,3,.667,0,0,2,3,.667,.667,1,4,.250,5,2,7,0,0,0,0,1,5,6.2,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
3,12,3,2022-11-13,Kennesaw State,@,Georgia Tech,REG (Non-Conf),L 39-65,,6,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,1,0,0.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
4,13,4,2022-11-16,Kennesaw State,@,Georgia,REG (Non-Conf),L 47-89,,10,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,1,0,0.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
5,14,5,2022-11-21,Kennesaw State,@,Chattanooga,REG (Non-Conf),L 59-72,,9,0,2,.000,0,0,0,2,.000,.000,0,0,,0,2,2,0,0,2,0,2,0,-0.2,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
6,15,7,2022-12-04,Kennesaw State,@,Florida International,REG (Non-Conf),L 63-72,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,3,4,0,0,2,2,3,2,1.5,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
7,16,8,2022-12-10,Kennesaw State,,Georgia State,REG (Non-Conf),W 69-63,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
8,17,9,2022-12-15,Kennesaw State,@,Furman,REG (Non-Conf),W 75-69,,8,1,2,.500,0,0,1,2,.500,.500,0,0,,1,1,2,0,0,0,2,2,2,-0.8,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
9,18,10,2022-12-19,Kennesaw State,,Mercer,REG (Non-Conf),L 57-60,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,2,2,0,-1.8,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
10,19,11,2022-12-29,Kennesaw State,,Coastal Georgia,REG (Non-Conf),W 109-53,,10,1,2,.500,0,0,1,2,.500,.500,0,0,,1,5,6,0,0,2,0,3,2,3.4,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
11,20,12,2023-01-02,Kennesaw State,@,Eastern Kentucky,REG (Conf),L 72-87,,8,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,0,0,0,0,0,2,1.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
12,21,13,2023-01-05,Kennesaw State,,Austin Peay,REG (Conf),W 66-57,,20,2,3,.667,0,0,2,3,.667,.667,0,0,,0,4,4,0,1,1,0,3,4,4.4,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
13,22,14,2023-01-07,Kennesaw State,@,Bellarmine,REG (Conf),W 64-56,,5,1,2,.500,0,0,1,2,.500,.500,0,0,,1,1,2,0,0,1,0,1,2,2.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
14,23,15,2023-01-12,Kennesaw State,@,Lipscomb,REG (Conf),W 71-53,,4,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
15,24,16,2023-01-14,Kennesaw State,@,Austin Peay,REG (Conf),L 59-65,,10,0,0,,0,0,0,0,,,1,2,.500,1,1,2,0,0,0,2,3,1,-1.6,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
16,25,17,2023-01-19,Kennesaw State,,Jacksonville State,REG (Conf),W 71-61,,6,1,2,.500,0,0,1,2,.500,.500,0,0,,1,1,2,0,0,1,0,1,2,2.3,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
17,26,18,2023-01-21,Kennesaw State,@,Jacksonville State,REG (Conf),W 65-60,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,1,2,0,1,0,1,2,2,1.9,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
18,27,19,2023-01-26,Kennesaw State,,North Alabama,REG (Conf),L 66-69 (OT),,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,1,2,1,0,1,2,0,2,2.1,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
19,28,20,2023-01-28,Kennesaw State,,Central Arkansas,REG (Conf),L 55-59,,7,0,2,.000,0,0,0,2,.000,.000,0,0,,2,1,3,0,1,0,1,2,0,-0.5,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
20,29,25,2023-02-16,Kennesaw State,@,Jacksonville,REG (Conf),W 54-47,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
21,30,26,2023-02-18,Kennesaw State,@,North Florida,REG (Conf),L 76-84,,7,1,3,.333,0,0,1,3,.333,.333,0,1,.000,0,0,0,0,0,0,0,1,2,-0.5,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
22,31,27,2023-02-23,Kennesaw State,,Florida Gulf Coast,REG (Conf),L 56-82,,12,1,2,.500,0,0,1,2,.500,.500,2,5,.400,1,1,2,0,1,2,1,2,4,3.4,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
23,32,29,2023-03-01,Kennesaw State,,Queens (NC),REG (Conf),W 85-63,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
24,33,30,2023-03-04,Kennesaw State,N,Jacksonville State,CTOURN,W 82-73,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
25,34,31,2023-03-05,Kennesaw State,@,Liberty,CTOURN,L 70-91,,4,0,0,,0,0,0,0,,,2,2,1.000,0,1,1,0,1,1,1,2,2,2.2,Kyndall Golden,https://www.sports-reference.com/cbb/players/kyndall-golden-1.html,kennesaw-state,2022-23
