ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,22,1,2022-11-07,St. Thomas,@,Northern Iowa,REG (Non-Conf),L 46-58,,11,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,1,1,0,-0.4,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
2,23,2,2022-11-12,St. Thomas,,South Carolina State,REG (Non-Conf),W 61-35,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,0,0,0,2,3,0,-3.2,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
3,24,4,2022-11-19,St. Thomas,,Presbyterian,REG (Non-Conf),W 67-41,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
4,25,6,2022-12-01,St. Thomas,@,Utah Valley,REG (Non-Conf),W 62-43,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
5,26,7,2022-12-03,St. Thomas,@,Idaho State,REG (Non-Conf),L 54-58 (OT),,3,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
6,27,10,2022-12-14,St. Thomas,,Chicago State,REG (Non-Conf),W 74-56,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
7,28,11,2022-12-19,St. Thomas,@,North Dakota,REG (Conf),L 56-70,,6,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,2,0,0,-1.7,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
8,29,12,2022-12-21,St. Thomas,@,North Dakota State,REG (Conf),L 56-74,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
9,30,17,2023-01-12,St. Thomas,,Kansas City,REG (Conf),W 63-60,,4,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
10,31,18,2023-01-14,St. Thomas,,Oral Roberts,REG (Conf),W 76-75,,8,0,0,,0,0,,0,0,,,0,0,2,2,4,0,0,1,1,3,0,0.5,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
11,32,19,2023-01-21,St. Thomas,,Western Illinois,REG (Conf),L 75-77,,21,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,2,0,2,0,1,0,2,1,2,1.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
12,33,20,2023-01-26,St. Thomas,@,South Dakota State,REG (Conf),L 57-99,,13,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,0,0,0,1,0,0,2,0,-1.9,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
13,34,21,2023-01-28,St. Thomas,@,South Dakota,REG (Conf),W 70-64,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
14,35,22,2023-02-02,St. Thomas,,Omaha,REG (Conf),L 54-58,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
15,36,24,2023-02-09,St. Thomas,@,Oral Roberts,REG (Conf),W 75-70,,2,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
16,37,25,2023-02-11,St. Thomas,@,Kansas City,REG (Conf),W 80-57,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,0,0,0,0,0,2,2.0,Phoebe Frentzel,https://www.sports-reference.com/cbb/players/phoebe-frentzel-1.html,st-thomas-mn,2022-23
