ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-09,Michigan,,Delaware State,REG (Non-Conf),W 83-30,,13,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,1,0,0,3,0,-0.6,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
2,2,2,2022-11-11,Michigan,,Saint Francis (PA),REG (Non-Conf),W 91-36,,7,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,0,0,1,0,3,2.4,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
3,3,3,2022-11-16,Michigan,,Western Michigan,REG (Non-Conf),W 99-67,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
4,4,4,2022-11-20,Michigan,@,Fairfield,REG (Non-Conf),W 69-53,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
5,5,5,2022-11-25,Michigan,N,Air Force,REG (Non-Conf),W 68-48,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
6,6,11,2022-12-17,Michigan,,Appalachian State,REG (Non-Conf),W 77-49,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
7,7,17,2023-01-10,Michigan,@,Purdue,REG (Conf),W 80-59,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
8,8,18,2023-01-14,Michigan,,Michigan State,REG (Conf),W 70-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
9,9,19,2023-01-19,Michigan,@,Rutgers,REG (Conf),W 81-58,,3,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
10,10,22,2023-01-29,Michigan,@,Minnesota,REG (Conf),W 77-41,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
11,11,23,2023-02-02,Michigan,,Illinois,REG (Conf),W 74-57,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
12,12,24,2023-02-05,Michigan,@,Michigan State,REG (Conf),W 77-67,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
13,13,26,2023-02-16,Michigan,@,Indiana,REG (Conf),L 52-68,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
14,14,28,2023-02-23,Michigan,,Rutgers,REG (Conf),W 71-53,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Clarke,https://www.sports-reference.com/cbb/players/kate-clarke-1.html,michigan,2022-23
