ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,22,22,2023-01-29,Michigan,@,Minnesota,REG (Conf),W 77-41,,2,1,3,.333,0,0,1,3,.333,.333,0,0,0,0,0,0,0,0,0,0,2,0.3,Whitney Sollom,https://www.sports-reference.com/cbb/players/whitney-sollom-1.html,michigan,2022-23
2,23,24,2023-02-05,Michigan,@,Michigan State,REG (Conf),W 77-67,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Whitney Sollom,https://www.sports-reference.com/cbb/players/whitney-sollom-1.html,michigan,2022-23
