ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Kentucky,,USC Upstate,REG (Non-Conf),W 98-43,,23,6,6,1.000,0,0,6,6,1.000,1.000,2,2,1.000,5,2,7,2,0,6,0,3,14,20.7,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
2,2,2,2024-11-07,Kentucky,,Northern Kentucky,REG (Non-Conf),W 70-41,,22,9,14,.643,0,0,9,14,.643,.643,0,1,.000,4,0,4,2,0,5,0,0,18,19.1,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
3,3,3,2024-11-12,Kentucky,,Wofford,REG (Non-Conf),W 76-42,,23,2,4,.500,0,0,2,4,.500,.500,0,0,,1,4,5,2,0,3,3,2,4,3.6,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
4,4,4,2024-11-16,Kentucky,,Louisville,REG (Non-Conf),W 71-61 (OT),,8,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
5,5,5,2024-11-18,Kentucky,,Purdue Fort Wayne,REG (Non-Conf),W 79-67,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
6,6,6,2024-11-26,Kentucky,N,Arizona State,REG (Non-Conf),W 77-61,,10,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,1,1,2,0,0,1,0,1,4,4.3,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
7,7,7,2024-11-27,Kentucky,N,Illinois,REG (Non-Conf),W 76-53,,17,3,5,.600,0,0,3,5,.600,.600,0,0,,1,5,6,0,0,0,2,1,6,3.5,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
8,8,8,2024-12-05,Kentucky,@,North Carolina,REG (Non-Conf),L 53-72,,15,1,4,.250,0,0,1,4,.250,.250,0,0,,1,1,2,0,0,1,1,2,2,-0.5,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
9,9,9,2024-12-09,Kentucky,,Queens (NC),REG (Non-Conf),W 87-45,,14,1,7,.143,0,0,1,7,.143,.143,2,2,1.000,3,1,4,1,0,0,3,3,4,-1.6,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
10,10,10,2024-12-14,Kentucky,@,Purdue,REG (Non-Conf),W 82-52,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,1,2,2,0.5,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
11,11,11,2024-12-20,Kentucky,,Belmont,REG (Non-Conf),W 84-78,,8,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,0,0,0,0,0,1,0,0,6,5.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
12,12,12,2024-12-28,Kentucky,,Western Kentucky,REG (Non-Conf),W 88-70,,10,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,1,1,2,0,0,0,0,4,5.1,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
13,13,13,2025-01-02,Kentucky,,Mississippi State,REG (Conf),W 91-69,,12,1,1,1.000,0,0,1,1,1.000,1.000,0,2,.000,0,1,1,1,0,0,0,1,2,1.5,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
14,14,14,2025-01-05,Kentucky,@,Vanderbilt,REG (Conf),W 96-78,,13,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,4,4,2,0,1,1,3,2,2.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
15,15,15,2025-01-09,Kentucky,@,Florida,REG (Conf),W 71-55,,15,3,4,.750,0,0,3,4,.750,.750,0,0,,0,1,1,0,1,0,1,0,6,4.7,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
16,16,16,2025-01-12,Kentucky,,Auburn,REG (Conf),W 80-61,,10,1,2,.500,0,0,1,2,.500,.500,1,1,1.000,1,3,4,0,1,0,1,0,3,3.6,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
17,17,17,2025-01-19,Kentucky,@,Georgia,REG (Conf),W 78-64,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
18,18,18,2025-01-23,Kentucky,@,Texas A&M,REG (Conf),L 55-61,,16,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,1,3,4,0,0,0,1,1,4,2.5,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
19,19,19,2025-01-26,Kentucky,,Arkansas,REG (Conf),W 89-69,,9,1,4,.250,0,0,1,4,.250,.250,2,4,.500,3,2,5,1,0,0,0,1,4,3.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
20,20,20,2025-01-30,Kentucky,,Alabama,REG (Conf),W 65-56,,4,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
21,21,21,2025-02-02,Kentucky,@,Oklahoma,REG (Conf),W 95-86,,13,3,4,.750,0,0,3,4,.750,.750,2,2,1.000,0,0,0,0,0,2,3,5,8,2.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
22,22,22,2025-02-10,Kentucky,@,Ole Miss,REG (Conf),L 57-66,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
23,23,23,2025-02-13,Kentucky,,Texas,REG (Conf),L 49-67,,14,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,0,1,1,0,2,2,0,3,4,4.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
24,24,24,2025-02-16,Kentucky,,Georgia,REG (Conf),W 84-55,,9,0,1,.000,0,0,0,1,.000,.000,1,2,.500,0,4,4,0,0,3,1,1,1,1.8,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
25,25,25,2025-02-20,Kentucky,@,Missouri,REG (Conf),W 73-65,,3,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,1,0,0,0,1.4,Clara Silva,https://www.sports-reference.com/cbb/players/clara-silva-1.html,kentucky,2024-25
