ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,1,2024-11-04,USC Upstate,@,Kentucky,REG (Non-Conf),L 43-98,,20,1,10,.100,0,0,1,10,.100,.100,3,7,.429,3,0,3,1,0,0,1,0,5,-1.4,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
2,18,2,2024-11-09,USC Upstate,@,UNC Greensboro,REG (Non-Conf),L 54-62,,15,2,6,.333,0,0,2,6,.333,.333,1,2,.500,5,2,7,1,1,0,3,4,5,2.4,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
3,19,3,2024-11-13,USC Upstate,@,South Carolina State,REG (Non-Conf),W 60-52,,11,1,2,.500,0,0,1,2,.500,.500,2,4,.500,0,2,2,0,0,0,1,4,4,0.2,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
4,20,4,2024-11-16,USC Upstate,,Western Carolina,REG (Non-Conf),L 52-80,,7,0,3,.000,0,0,0,3,.000,.000,0,0,,2,0,2,0,0,0,0,1,0,-1.1,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
5,21,5,2024-11-19,USC Upstate,@,Furman,REG (Non-Conf),L 53-81,,8,1,2,.500,0,0,1,2,.500,.500,1,4,.250,0,0,0,0,1,1,1,2,3,0.7,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
6,22,6,2024-11-22,USC Upstate,,Queens (NC),REG (Non-Conf),L 58-65,*,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,3,4,0,0,1,1,0,0,0.6,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
7,23,7,2024-11-25,USC Upstate,,Clinton College,REG (Non-Conf),W 71-50,,10,1,2,.500,0,0,1,2,.500,.500,0,0,,1,2,3,0,2,1,1,2,2,3.2,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
8,24,8,2024-11-29,USC Upstate,,Morehead State,REG (Non-Conf),L 64-66,,7,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.1,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
9,25,9,2024-11-30,USC Upstate,,Bellarmine,REG (Non-Conf),L 64-72,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
10,26,10,2024-12-03,USC Upstate,@,Iowa State,REG (Non-Conf),L 35-92,,7,1,3,.333,0,0,1,3,.333,.333,0,0,,1,4,5,0,0,0,3,0,2,-0.8,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
11,27,11,2024-12-05,USC Upstate,@,Kansas State,REG (Non-Conf),L 24-110,,6,0,0,,0,0,0,0,,,0,0,,0,0,0,0,2,0,2,1,0,-0.4,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
12,28,12,2024-12-16,USC Upstate,@,Drake,REG (Non-Conf),L 34-84,,21,1,2,.500,0,0,1,2,.500,.500,1,2,.500,3,1,4,0,2,2,5,2,3,1.6,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
13,29,13,2024-12-19,USC Upstate,,Lees-McRae,REG (Non-Conf),W 65-59,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,1,0,0,3,1,2,-0.7,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
14,30,14,2025-01-02,USC Upstate,,Winthrop,REG (Conf),L 54-63,,11,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,2,1,3,0,0,1,0,4,3,3.1,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
15,31,15,2025-01-08,USC Upstate,@,Presbyterian,REG (Conf),L 58-59,,8,0,2,.000,0,0,0,2,.000,.000,1,2,.500,1,3,4,0,0,0,1,2,1,-1.0,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
16,32,19,2025-01-22,USC Upstate,@,High Point,REG (Conf),L 31-84,,8,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,1,0,1,1,0,-0.5,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
17,33,20,2025-01-25,USC Upstate,,Longwood,REG (Conf),W 46-45,,27,4,7,.571,0,0,4,7,.571,.571,0,0,,2,3,5,2,2,3,1,3,8,10.3,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
18,34,21,2025-01-29,USC Upstate,@,Charleston Southern,REG (Conf),L 58-62,,24,6,7,.857,0,0,6,7,.857,.857,3,8,.375,1,4,5,2,2,0,3,5,15,10.8,Vera Soderblom,https://www.sports-reference.com/cbb/players/vera-soderblom-1.html,south-carolina-upstate,2024-25
