player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,Sophia Ramos,san-diego-state,2021-22,G,31,31,1154,.491,.374,.208,19.9,13.1,23.8
https://www.sports-reference.com/cbb/players/mercedes-staples-1.html,Mercedes Staples,san-diego-state,2021-22,G,28,28,943,.511,.376,.092,12.4,11.0,17.1
https://www.sports-reference.com/cbb/players/asia-avinger-1.html,Asia Avinger,san-diego-state,2021-22,G,31,30,932,.447,.102,.364,28.8,18.5,27.7
https://www.sports-reference.com/cbb/players/mallory-adams-1.html,Mallory Adams,san-diego-state,2021-22,G-F,29,29,871,.505,.553,.121,5.4,10.2,19.3
https://www.sports-reference.com/cbb/players/kim-villalobos-1.html,Kim Villalobos,san-diego-state,2021-22,F,28,6,491,.498,.000,.346,8.4,15.7,23.1
https://www.sports-reference.com/cbb/players/isabela-hernandez-1.html,Isabela Hernandez,san-diego-state,2021-22,G-F,31,5,396,.460,.747,.093,4.7,13.3,11.6
https://www.sports-reference.com/cbb/players/kamaria-gipson-1.html,Kamaria Gipson,san-diego-state,2021-22,C,28,18,388,.456,.000,.338,3.5,28.2,14.4
https://www.sports-reference.com/cbb/players/khylee-jade-pepe-1.html,Khylee-Jade Pepe,san-diego-state,2021-22,G,25,5,256,.367,.025,.300,4.0,16.5,21.7
https://www.sports-reference.com/cbb/players/kiara-edwards-1.html,Kiara Edwards,san-diego-state,2021-22,F,23,2,230,.410,.063,.250,1.7,24.0,15.6
https://www.sports-reference.com/cbb/players/alex-crain-1.html,Alex Crain,san-diego-state,2021-22,G,20,1,228,.293,.256,.070,12.8,18.4,12.1
https://www.sports-reference.com/cbb/players/meghan-fiso-1.html,Meghan Fiso,san-diego-state,2021-22,G,24,0,158,.364,.333,.238,10.8,19.0,18.5
https://www.sports-reference.com/cbb/players/flo-vinerte-1.html,Flo Vinerte,san-diego-state,2021-22,F,13,0,81,.327,.000,.615,0.0,22.9,13.7
https://www.sports-reference.com/cbb/players/bailee-chynoweth-1.html,Bailee Chynoweth,san-diego-state,2021-22,G,9,0,59,.157,.929,.286,2.9,11.2,15.4
https://www.sports-reference.com/cbb/players/jayden-perez-1.html,Jayden Perez,san-diego-state,2021-22,G,2,0,5,,,,0.0,100.0,10.1
