ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-08,Dayton,@,Connecticut,REG (Non-Conf),L 58-102,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
2,2,2,2023-11-12,Dayton,,Lindenwood,REG (Non-Conf),W 91-73,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
3,3,6,2023-11-24,Dayton,N,Stetson,REG (Non-Conf),W 75-54,,2,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,0,0,0.7,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
4,4,9,2023-12-05,Dayton,@,Davidson,REG (Conf),L 53-81,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
5,5,10,2023-12-09,Dayton,@,Miami (OH),REG (Non-Conf),W 73-60,,3,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,1,0,2,0,0.5,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
6,6,11,2023-12-17,Dayton,,Ohio Dominican,REG (Non-Conf),W 83-64,,1,0,0,,0,0,0,0,,,0,0,,0,1,1,1,0,0,1,0,0,0.0,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
7,7,12,2023-12-20,Dayton,@,Vanderbilt,REG (Non-Conf),L 53-70,,1,0,0,,0,0,0,0,,,0,0,,2,0,2,0,0,0,1,0,0,0.4,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
8,8,13,2023-12-30,Dayton,,Duquesne,REG (Conf),L 42-70,,5,1,3,.333,0,0,1,3,.333,.333,1,2,.500,1,2,3,0,0,0,0,1,3,1.8,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
9,9,14,2024-01-02,Dayton,@,Massachusetts,REG (Conf),L 66-76,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
10,10,18,2024-01-20,Dayton,@,Richmond,REG (Conf),L 39-72,,31,3,7,.429,0,0,3,7,.429,.429,0,0,,1,7,8,0,2,0,2,2,6,4.3,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
11,11,19,2024-01-24,Dayton,,VCU,REG (Conf),L 62-73,,13,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,4,4,0,1,0,2,3,4,2.4,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
12,12,20,2024-01-28,Dayton,,St. Bonaventure,REG (Conf),W 64-43,,21,1,3,.333,0,0,1,3,.333,.333,0,3,.000,0,4,4,0,0,1,1,1,2,-0.4,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
13,13,21,2024-01-31,Dayton,,Saint Louis,REG (Conf),L 61-87,,22,5,7,.714,0,0,5,7,.714,.714,5,6,.833,4,6,10,1,1,1,3,1,15,15.3,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
14,14,22,2024-02-04,Dayton,@,La Salle,REG (Conf),W 72-69 (OT),,18,5,7,.714,0,0,5,7,.714,.714,2,3,.667,2,3,5,1,0,0,1,1,12,10.3,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
15,15,23,2024-02-07,Dayton,@,Fordham,REG (Conf),L 48-70,,9,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,4,5,0,0,0,0,0,4,5.3,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
16,16,24,2024-02-11,Dayton,,George Mason,REG (Conf),L 50-74,*,20,1,2,.500,0,0,1,2,.500,.500,0,0,,0,3,3,0,0,2,4,3,2,-1.9,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
17,17,25,2024-02-14,Dayton,@,Saint Joseph's,REG (Conf),L 47-73,*,21,2,3,.667,0,0,2,3,.667,.667,0,0,,2,2,4,0,0,1,4,0,4,1.4,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
18,18,26,2024-02-21,Dayton,,MU-Hamilton,REG (Non-Conf),W 112-45,*,22,7,8,.875,0,0,7,8,.875,.875,7,9,.778,4,3,7,1,1,1,1,1,21,22.1,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
19,19,27,2024-02-25,Dayton,@,Loyola Chicago,REG (Conf),L 61-64,*,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,1,0,0,1,0,0.9,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
20,20,28,2024-02-28,Dayton,@,George Mason,REG (Conf),L 53-78,*,11,4,5,.800,0,0,4,5,.800,.800,0,0,,0,1,1,0,0,0,1,3,8,4.2,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
21,21,29,2024-03-02,Dayton,,Rhode Island,REG (Conf),L 42-77,,12,0,3,.000,0,0,0,3,.000,.000,3,4,.750,3,4,7,0,1,1,1,0,3,4.5,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
22,22,30,2024-03-06,Dayton,N,St. Bonaventure,REG (Non-Conf),W 66-52,,10,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,0,1,0,0.6,Eve Fiala,https://www.sports-reference.com/cbb/players/eve-fiala-1.html,dayton,2023-24
