ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,25,1,2022-11-07,Georgia State,,Agnes Scott,REG (Non-Conf),W 114-31,,25,4,7,.571,0,2,.000,4,5,.800,.571,2,2,1.000,0,0,0,4,8,0,0,2,10,16.7,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
2,26,2,2022-11-10,Georgia State,@,Georgia Tech,REG (Non-Conf),L 42-60,,20,2,7,.286,0,2,.000,2,5,.400,.286,2,2,1.000,0,2,2,0,1,0,0,2,6,2.7,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
3,27,3,2022-11-13,Georgia State,@,Florida State,REG (Non-Conf),L 70-75,,20,3,6,.500,0,1,.000,3,5,.600,.500,5,7,.714,1,3,4,1,2,0,0,3,11,10.3,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
4,28,4,2022-11-15,Georgia State,@,Florida A&M,REG (Non-Conf),L 57-65,*,37,3,9,.333,0,2,.000,3,7,.429,.333,1,2,.500,1,3,4,4,1,0,1,4,7,4.3,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
5,29,5,2022-11-21,Georgia State,,Winthrop,REG (Non-Conf),W 68-45,*,26,5,5,1.000,2,2,1.000,3,3,1.000,1.200,2,4,.500,0,2,2,2,1,0,0,1,14,14.3,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
6,30,6,2022-11-23,Georgia State,@,Cleveland State,REG (Non-Conf),L 53-57,*,18,0,4,.000,0,3,.000,0,1,.000,.000,2,2,1.000,0,2,2,0,3,1,2,2,2,0.7,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
7,31,7,2022-11-25,Georgia State,N,St. Bonaventure,REG (Non-Conf),W 66-51,*,25,3,8,.375,1,2,.500,2,6,.333,.438,1,2,.500,1,1,2,1,1,0,2,2,8,3.1,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
8,32,8,2022-11-26,Georgia State,N,Bellarmine,REG (Non-Conf),W 66-52,*,30,2,4,.500,1,2,.500,1,2,.500,.625,6,6,1.000,0,4,4,4,2,1,2,2,11,12.9,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
9,33,9,2022-11-30,Georgia State,,Chattanooga,REG (Non-Conf),L 60-74,*,24,1,6,.167,1,4,.250,0,2,.000,.250,2,2,1.000,0,1,1,1,1,0,3,1,5,-0.2,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
10,34,10,2022-12-04,Georgia State,,Clemson,REG (Non-Conf),L 58-85,*,16,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,,0,0,0,0,0,0,3,2,2,-4.2,Nyla Jean,https://www.sports-reference.com/cbb/players/nyla-jean-1.html,georgia-state,2022-23
