ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2023-11-09,UC Riverside,@,UCLA,REG (Non-Conf),L 52-90,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
2,2,4,2023-11-18,UC Riverside,,Antelope Valley,REG (Non-Conf),W 69-47,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
3,3,6,2023-12-01,UC Riverside,@,Merrimack,REG (Non-Conf),W 65-53,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
4,4,7,2023-12-04,UC Riverside,@,Dartmouth,REG (Non-Conf),W 57-38,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,3,0,-1.9,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
5,5,8,2023-12-10,UC Riverside,@,Southern California,REG (Non-Conf),L 53-85,,3,0,0,,0,0,0,0,,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
6,6,10,2023-12-20,UC Riverside,,Cal Lutheran,REG (Non-Conf),W 82-49,,7,2,3,.667,0,0,2,3,.667,.667,0,1,.000,0,0,0,0,1,1,1,1,4,2.6,Sasha Murphy,https://www.sports-reference.com/cbb/players/sasha-murphy-1.html,california-riverside,2023-24
