ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2021-11-14,Oklahoma State,@,SMU,REG (Non-Conf),W 67-50,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
2,2,4,2021-11-20,Oklahoma State,@,Rice,REG (Non-Conf),W 68-48,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,1,0,-0.8,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
3,3,6,2021-11-27,Oklahoma State,@,Tennessee,REG (Non-Conf),L 55-80,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,2,2,0.9,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
4,4,8,2021-12-15,Oklahoma State,,Southern,REG (Non-Conf),W 75-33,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
5,5,12,2022-01-08,Oklahoma State,@,Texas Tech,REG (Conf),W 57-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
6,6,14,2022-01-15,Oklahoma State,,Iowa State,REG (Conf),L 60-74,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
7,7,18,2022-01-29,Oklahoma State,,Kansas,REG (Conf),L 54-68,,15,3,11,.273,2,8,.250,1,3,.333,.364,0,0,0,1,1,0,0,0,0,1,8,1.4,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
8,8,19,2022-02-02,Oklahoma State,@,Kansas,REG (Conf),L 56-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
9,9,20,2022-02-05,Oklahoma State,@,Iowa State,REG (Conf),L 58-76,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
10,10,21,2022-02-09,Oklahoma State,,TCU,REG (Conf),W 76-47,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
11,11,23,2022-02-20,Oklahoma State,@,Kansas State,REG (Conf),L 38-56,,6,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,1,0,0,0,0,3,3.7,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
12,12,29,2022-03-11,Oklahoma State,@,Baylor,CTOURN,L 36-76,,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Tori Garza,https://www.sports-reference.com/cbb/players/tori-garza-1.html,oklahoma-state,2021-22
