ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,12,3,2024-11-09,Army,,Saint Peter's,REG (Non-Conf),W 64-42,,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,Carlee Casteel,https://www.sports-reference.com/cbb/players/carlee-casteel-1.html,army,2024-25
2,13,20,2025-02-01,Army,,American,REG (Conf),W 84-60,,6,0,3,.000,0,3,.000,0,0,.000,2,2,1.000,0,0,0,1,0,0,0,0,2,0.6,Carlee Casteel,https://www.sports-reference.com/cbb/players/carlee-casteel-1.html,army,2024-25
3,14,26,2025-02-26,Army,,Lafayette,REG (Conf),W 75-48,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Carlee Casteel,https://www.sports-reference.com/cbb/players/carlee-casteel-1.html,army,2024-25
