ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-09,Army,,Saint Peter's,REG (Non-Conf),W 64-42,,2,0,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Hannah Laub,https://www.sports-reference.com/cbb/players/hannah-laub-1.html,army,2024-25
2,2,10,2024-12-29,Army,,Mt. St. Mary (NY),REG (Non-Conf),W 85-36,,6,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,1,0,1,1,1,0,-0.7,Hannah Laub,https://www.sports-reference.com/cbb/players/hannah-laub-1.html,army,2024-25
3,3,20,2025-02-01,Army,,American,REG (Conf),W 84-60,,5,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Hannah Laub,https://www.sports-reference.com/cbb/players/hannah-laub-1.html,army,2024-25
4,4,26,2025-02-26,Army,,Lafayette,REG (Conf),W 75-48,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,1,0,0,0,0,2,2.4,Hannah Laub,https://www.sports-reference.com/cbb/players/hannah-laub-1.html,army,2024-25
