ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,24,2024-02-07,TCU,@,Oklahoma,REG (Conf),L 55-72,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mekhayia Moore,https://www.sports-reference.com/cbb/players/mekhayia-moore-1.html,texas-christian,2023-24
2,2,25,2024-02-10,TCU,,Texas,REG (Conf),L 43-65,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,1,0,0,0.0,Mekhayia Moore,https://www.sports-reference.com/cbb/players/mekhayia-moore-1.html,texas-christian,2023-24
3,3,26,2024-02-13,TCU,,West Virginia,REG (Conf),L 52-77,,1,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mekhayia Moore,https://www.sports-reference.com/cbb/players/mekhayia-moore-1.html,texas-christian,2023-24
4,4,30,2024-02-28,TCU,,Texas Tech,REG (Conf),W 73-52,,1,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,Mekhayia Moore,https://www.sports-reference.com/cbb/players/mekhayia-moore-1.html,texas-christian,2023-24
