ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,110,1,2023-11-06,Missouri,,Belmont,REG (Non-Conf),W 72-61,,15,1,4,.250,1,3,.333,0,1,.000,.375,1,2,.500,1,1,2,0,0,0,1,1,4,0.8,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
2,111,2,2023-11-09,Missouri,,Indiana State,REG (Non-Conf),W 98-57,,19,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,1,4,5,3,1,0,2,2,2,1.8,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
3,112,3,2023-11-12,Missouri,@,Saint Louis,REG (Non-Conf),L 85-93,,21,2,6,.333,2,6,.333,0,0,,.500,0,0,,0,2,2,3,1,0,1,2,6,4.5,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
4,113,4,2023-11-14,Missouri,,North Alabama,REG (Non-Conf),W 83-72,,18,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,1,1,0,1,1,2,2.6,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
5,114,5,2023-11-20,Missouri,,Southern Indiana,REG (Non-Conf),W 96-62,,18,1,2,.500,1,2,.500,0,0,,.750,0,0,,1,2,3,0,0,0,0,0,3,3.3,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
6,115,6,2023-11-24,Missouri,N,Tennessee Tech,REG (Non-Conf),W 66-65,,21,3,6,.500,1,3,.333,2,3,.667,.583,2,2,1.000,1,1,2,1,0,0,0,2,9,6.9,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
7,116,7,2023-11-25,Missouri,N,Kent State,REG (Non-Conf),L 64-67,,26,2,7,.286,1,4,.250,1,3,.333,.357,0,0,,2,4,6,2,0,0,0,1,5,4.5,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
8,117,8,2023-11-30,Missouri,@,Virginia,REG (Non-Conf),L 81-87 (OT),,7,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,3,3,0,0,0,0,1,0,-0.9,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
9,118,9,2023-12-02,Missouri,,Southeast Missouri State,REG (Non-Conf),W 88-43,,22,5,7,.714,1,2,.500,4,5,.800,.786,0,0,,3,2,5,0,1,0,0,1,11,11.4,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
10,119,10,2023-12-06,Missouri,,Missouri State,REG (Non-Conf),W 81-63,,17,6,8,.750,1,3,.333,5,5,1.000,.813,0,0,,0,0,0,1,0,0,0,1,13,10.1,Abby Feit,https://www.sports-reference.com/cbb/players/abby-feit-1.html,missouri,2023-24
