ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Louisiana Tech,,Jarvis Christian,REG (Non-Conf),W 103-53,,9,1,3,.333,0,1,.000,1,2,.500,.333,0,0,0,0,0,1,2,0,0,0,2,3.0,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
2,2,2,2021-11-12,Louisiana Tech,,LSU-Alexandria,REG (Non-Conf),W 95-48,,11,2,4,.500,0,1,.000,2,3,.667,.500,0,0,0,1,1,0,1,0,1,0,4,2.3,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
3,3,4,2021-11-22,Louisiana Tech,,Nicholls State,REG (Non-Conf),W 77-48,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,1,2,0,0,0,0,2.7,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
4,4,7,2021-12-02,Louisiana Tech,@,Louisiana–Monroe,REG (Non-Conf),W 64-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
5,5,9,2021-12-10,Louisiana Tech,,Sam Houston State,REG (Non-Conf),W 77-52,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
6,6,10,2021-12-19,Louisiana Tech,@,Louisiana,REG (Non-Conf),L 57-69,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
7,7,11,2021-12-22,Louisiana Tech,@,McNeese State,REG (Non-Conf),W 74-57,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
8,8,12,2021-12-30,Louisiana Tech,@,Marshall,REG (Conf),L 44-62,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
9,9,14,2022-01-09,Louisiana Tech,,Southern Mississippi,REG (Conf),L 59-65,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
10,10,16,2022-01-17,Louisiana Tech,,UTSA,REG (Conf),W 79-64,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
11,11,18,2022-01-27,Louisiana Tech,@,Rice,REG (Conf),L 64-72,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
12,12,21,2022-02-05,Louisiana Tech,,Florida International,REG (Conf),W 81-62,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
13,13,24,2022-02-17,Louisiana Tech,@,UTEP,REG (Conf),W 77-60,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
14,14,29,2022-03-05,Louisiana Tech,,UAB,REG (Conf),W 82-56,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
15,15,32,2022-03-12,Louisiana Tech,@,Charlotte,CTOURN,L 63-68,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Autumn Smith,https://www.sports-reference.com/cbb/players/autumn-smith-1.html,louisiana-tech,2021-22
