ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Louisiana Tech,,Jarvis Christian,REG (Non-Conf),W 103-53,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
2,2,2,2021-11-12,Louisiana Tech,,LSU-Alexandria,REG (Non-Conf),W 95-48,,7,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,3,3,0,0,0,1,1,3,2.2,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
3,3,4,2021-11-22,Louisiana Tech,,Nicholls State,REG (Non-Conf),W 77-48,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,1,1,2,0,0,0,0,0,0,0.3,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
4,4,10,2021-12-19,Louisiana Tech,@,Louisiana,REG (Non-Conf),L 57-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
5,5,11,2021-12-22,Louisiana Tech,@,McNeese State,REG (Non-Conf),W 74-57,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
6,6,16,2022-01-17,Louisiana Tech,,UTSA,REG (Conf),W 79-64,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rhi Ockwell,https://www.sports-reference.com/cbb/players/rhi-ockwell-1.html,louisiana-tech,2021-22
