ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,6,3,2022-11-14,Mississippi Valley State,@,Lipscomb,REG (Non-Conf),L 45-67,,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,Ameerah Ali,https://www.sports-reference.com/cbb/players/ameerah-ali-1.html,mississippi-valley-state,2022-23
2,7,6,2022-11-26,Mississippi Valley State,N,Nicholls State,REG (Non-Conf),L 74-84,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Ameerah Ali,https://www.sports-reference.com/cbb/players/ameerah-ali-1.html,mississippi-valley-state,2022-23
3,8,7,2022-12-01,Mississippi Valley State,,Utah,REG (Non-Conf),L 42-109,,5,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,1,0,0,1,1.3,Ameerah Ali,https://www.sports-reference.com/cbb/players/ameerah-ali-1.html,mississippi-valley-state,2022-23
4,9,8,2022-12-14,Mississippi Valley State,@,New Orleans,REG (Non-Conf),W 67-63 (OT),,2,0,2,.000,0,2,.000,0,0,.000,0,0,,0,0,0,0,1,0,1,0,0,-1.4,Ameerah Ali,https://www.sports-reference.com/cbb/players/ameerah-ali-1.html,mississippi-valley-state,2022-23
