ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,51,1,2021-11-09,Texas A&M,,Texas A&M–Corpus Christi,REG (Non-Conf),W 87-54,*,17,3,4,.750,0,0,3,4,.750,.750,2,5,.400,1,5,6,0,0,2,1,4,8,6.2,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
2,52,2,2021-11-11,Texas A&M,,Southern,REG (Non-Conf),W 92-32,,12,2,2,1.000,0,0,2,2,1.000,1.000,0,1,.000,0,2,2,0,0,0,0,3,4,2.4,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
3,53,3,2021-11-15,Texas A&M,,DePaul,REG (Non-Conf),W 95-75,,14,4,5,.800,0,0,4,5,.800,.800,0,2,.000,4,5,9,0,1,0,2,3,8,7.4,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
4,54,4,2021-11-18,Texas A&M,,Stephen F. Austin,REG (Non-Conf),W 82-75,*,15,1,2,.500,0,0,1,2,.500,.500,0,0,,1,3,4,0,0,0,1,3,2,0.4,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
5,55,5,2021-11-25,Texas A&M,,Pittsburgh,REG (Non-Conf),W 57-46,*,16,1,4,.250,0,0,1,4,.250,.250,0,2,.000,2,3,5,0,0,1,0,3,2,0.6,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
6,56,6,2021-11-26,Texas A&M,@,South Dakota,REG (Non-Conf),W 58-44,,14,2,3,.667,0,0,2,3,.667,.667,0,0,,2,2,4,0,1,0,0,3,4,4.5,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
7,57,7,2021-11-27,Texas A&M,,Northwestern,REG (Non-Conf),W 77-68,*,16,2,4,.500,0,0,2,4,.500,.500,1,3,.333,0,4,4,3,0,1,2,4,5,2.6,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
8,58,8,2021-12-01,Texas A&M,,Little Rock,REG (Non-Conf),W 65-50,*,17,2,3,.667,0,0,2,3,.667,.667,1,2,.500,0,3,3,2,1,0,2,3,5,3.4,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
9,59,9,2021-12-05,Texas A&M,,Texas,REG (Non-Conf),L 60-76,*,19,5,6,.833,0,0,5,6,.833,.833,6,8,.750,1,2,3,0,1,3,4,3,16,12.2,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
10,60,10,2021-12-09,Texas A&M,,Texas Southern,REG (Non-Conf),W 88-43,*,17,2,4,.500,0,0,2,4,.500,.500,1,4,.250,1,2,3,2,1,2,1,1,5,5.5,Sydnee Roby,https://www.sports-reference.com/cbb/players/sydnee-roby-1.html,texas-am,2021-22
