ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,73,1,2023-11-06,UC Davis,,Academy of Art,REG (Non-Conf),W 102-52,*,22,2,6,.333,2,6,.333,0,0,,.500,0,0,,2,3,5,3,0,0,0,1,6,6.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
2,74,2,2023-11-09,UC Davis,,Portland State,REG (Non-Conf),L 62-71,*,31,1,6,.167,0,5,.000,1,1,1.000,.167,0,0,,0,2,2,1,1,0,1,5,2,-2.5,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
3,75,3,2023-11-13,UC Davis,@,San Diego State,REG (Non-Conf),L 68-77,*,25,2,5,.400,0,3,.000,2,2,1.000,.400,0,0,,0,4,4,0,0,0,0,3,4,1.3,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
4,76,6,2023-11-29,UC Davis,@,Boise State,REG (Non-Conf),L 53-70,*,23,2,6,.333,1,4,.250,1,2,.500,.417,1,2,.500,1,5,6,0,0,0,0,2,6,3.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
5,77,7,2023-12-01,UC Davis,@,Washington State,REG (Non-Conf),L 52-77,*,20,0,1,.000,0,1,.000,0,0,,.000,1,2,.500,0,0,0,1,1,0,2,1,1,-0.8,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
6,78,8,2023-12-05,UC Davis,,William Jessup,REG (Non-Conf),W 79-40,*,16,2,3,.667,2,3,.667,0,0,,1.000,0,0,,1,1,2,1,1,0,0,2,6,6.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
7,79,9,2023-12-10,UC Davis,,St. Mary's (CA),REG (Non-Conf),W 87-66,*,24,4,5,.800,2,3,.667,2,2,1.000,1.000,0,0,,1,6,7,4,0,0,0,1,10,13.0,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
8,80,10,2023-12-20,UC Davis,@,Stanford,REG (Non-Conf),L 52-92,*,20,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,2,2,0,1,0,1,0,0,-1.5,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
9,81,11,2023-12-28,UC Davis,@,UC Santa Barbara,REG (Conf),L 49-60,*,19,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,1,1,0,0,0,2,3,0,-5.0,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
10,82,12,2023-12-30,UC Davis,@,Cal Poly,REG (Conf),L 54-57,*,23,3,3,1.000,2,2,1.000,1,1,1.000,1.333,1,1,1.000,0,4,4,2,2,1,5,2,9,7.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
11,83,13,2024-01-04,UC Davis,,UC Riverside,REG (Conf),W 63-59,*,18,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,,0,0,0,1,0,0,1,4,3,0.1,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
12,84,14,2024-01-06,UC Davis,,UC Irvine,REG (Conf),W 60-57,*,22,3,3,1.000,2,2,1.000,1,1,1.000,1.333,0,2,.000,1,3,4,0,1,0,1,4,8,6.3,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
13,85,15,2024-01-11,UC Davis,@,Cal State Northridge,REG (Conf),W 55-45,*,28,1,5,.200,1,5,.200,0,0,,.300,3,4,.750,3,5,8,0,0,0,2,2,6,3.3,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
14,86,16,2024-01-13,UC Davis,@,Cal State Bakersfield,REG (Conf),W 62-46,*,23,0,0,,0,0,,0,0,,,0,0,,1,1,2,1,0,0,0,2,0,0.9,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
15,87,17,2024-01-18,UC Davis,,Cal State Fullerton,REG (Conf),W 60-55,*,24,0,2,.000,0,2,.000,0,0,,.000,1,2,.500,0,3,3,3,2,0,1,1,1,2.8,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
16,88,18,2024-01-20,UC Davis,@,UC Irvine,REG (Conf),L 61-79,*,28,4,6,.667,1,1,1.000,3,5,.600,.750,1,2,.500,8,3,11,0,1,0,2,4,10,10.9,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
17,89,19,2024-01-27,UC Davis,@,UC San Diego,REG (Conf),W 62-49,*,20,4,5,.800,2,3,.667,2,2,1.000,1.000,0,0,,4,2,6,1,1,1,0,3,10,12.7,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
18,90,20,2024-02-01,UC Davis,,UC Santa Barbara,REG (Conf),W 82-62,*,30,3,8,.375,2,6,.333,1,2,.500,.500,0,0,,0,5,5,0,1,1,1,3,8,4.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
19,91,21,2024-02-03,UC Davis,,Cal Poly,REG (Conf),L 47-57,*,31,2,4,.500,1,2,.500,1,2,.500,.625,0,0,,3,4,7,3,1,1,3,4,5,5.5,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
20,92,22,2024-02-08,UC Davis,@,Cal State Fullerton,REG (Conf),W 61-48,*,20,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,1,2,3,1,1,0,2,2,3,2.9,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
21,93,23,2024-02-10,UC Davis,,Hawaii,REG (Conf),W 61-51,*,19,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,1,2,3,1,1,0,0,4,5,4.4,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
22,94,24,2024-02-15,UC Davis,@,Long Beach State,REG (Conf),L 52-78,*,22,2,6,.333,2,6,.333,0,0,,.500,0,0,,2,2,4,0,0,0,1,4,6,2.0,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
23,95,25,2024-02-17,UC Davis,@,UC Riverside,REG (Conf),L 41-50,*,35,4,8,.500,2,6,.333,2,2,1.000,.625,1,1,1.000,1,3,4,0,0,2,3,2,11,6.2,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
24,96,26,2024-02-22,UC Davis,,Cal State Northridge,REG (Conf),W 58-54,*,30,3,6,.500,1,2,.500,2,4,.500,.583,1,2,.500,1,5,6,1,0,2,0,2,8,8.1,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
25,97,27,2024-02-24,UC Davis,,Cal State Bakersfield,REG (Conf),W 78-62,*,31,4,6,.667,3,5,.600,1,1,1.000,.917,4,4,1.000,3,4,7,3,1,0,1,3,15,16.6,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
26,98,28,2024-03-01,UC Davis,@,Hawaii,REG (Conf),L 57-63 (OT),*,39,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,1,7,8,1,0,1,0,1,2,4.1,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
27,99,29,2024-03-07,UC Davis,,UC San Diego,REG (Conf),W 64-56,*,31,0,1,.000,0,0,,0,1,.000,.000,0,0,,3,1,4,0,3,1,1,3,0,3.2,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
28,100,30,2024-03-09,UC Davis,,Long Beach State,REG (Conf),W 70-58,*,33,5,7,.714,4,5,.800,1,2,.500,1.000,0,0,,3,8,11,2,2,1,1,2,14,17.9,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
29,101,31,2024-03-13,UC Davis,N,Cal State Fullerton,CTOURN,W 81-56,*,23,2,5,.400,1,3,.333,1,2,.500,.500,0,0,,2,4,6,6,1,2,1,1,5,10.1,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
30,102,32,2024-03-14,UC Davis,N,Cal Poly,CTOURN,W 56-48,*,29,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,1,6,7,3,0,0,3,2,2,1.1,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
31,103,33,2024-03-15,UC Davis,N,Hawaii,CTOURN,W 51-48,*,36,4,5,.800,3,4,.750,1,1,1.000,1.100,2,2,1.000,0,4,4,0,1,3,1,0,13,14.4,Mazatlan Harris,https://www.sports-reference.com/cbb/players/mazatlan-harris-1.html,california-davis,2023-24
