ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-11,Southern Mississippi,,William Carey,REG (Non-Conf),W 66-47,,12,1,5,.200,1,5,.200,0,0,,.300,0,0,0,0,0,0,0,0,0,1,3,-0.5,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
2,2,4,2024-11-15,Southern Mississippi,@,Southeastern Louisiana,REG (Non-Conf),L 61-68,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
3,3,5,2024-11-23,Southern Mississippi,N,Baylor,REG (Non-Conf),L 55-101,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
4,4,6,2024-11-24,Southern Mississippi,N,Columbia,REG (Non-Conf),L 66-85,,7,2,3,.667,2,3,.667,0,0,,1.000,0,0,0,0,0,0,0,0,0,0,6,4.7,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
5,5,7,2024-11-25,Southern Mississippi,N,Texas A&M,REG (Non-Conf),L 57-79,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,1,0,-0.8,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
6,6,8,2024-12-01,Southern Mississippi,@,UAB,REG (Non-Conf),L 66-87,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
7,7,17,2025-01-16,Southern Mississippi,,Louisiana–Monroe,REG (Conf),L 55-67,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
8,8,18,2025-01-18,Southern Mississippi,,South Alabama,REG (Conf),W 78-49,,2,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
9,9,19,2025-01-24,Southern Mississippi,@,James Madison,REG (Conf),L 47-62,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
10,10,20,2025-01-26,Southern Mississippi,@,Marshall,REG (Conf),W 54-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
11,11,22,2025-02-01,Southern Mississippi,,Troy,REG (Conf),L 45-70,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
12,12,23,2025-02-05,Southern Mississippi,,Georgia Southern,REG (Conf),L 42-49,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
13,13,24,2025-02-08,Southern Mississippi,,Ohio,REG (Non-Conf),W 58-46,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,1,0,0,-0.3,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
14,14,25,2025-02-12,Southern Mississippi,@,Arkansas State,REG (Conf),L 53-74,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
15,15,26,2025-02-15,Southern Mississippi,@,Troy,REG (Conf),L 59-86,,8,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Ava Shields,https://www.sports-reference.com/cbb/players/ava-shields-1.html,southern-mississippi,2024-25
