ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,6,2024-11-27,Albany (NY),,Rensselaer,REG (Non-Conf),W 90-42,,15,1,6,.167,1,5,.200,0,1,.000,.250,0,0,0,0,0,2,1,0,1,3,3,-0.6,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
2,2,7,2024-12-01,Albany (NY),@,Stonehill,REG (Non-Conf),W 80-59,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
3,3,9,2024-12-10,Albany (NY),@,Boston University,REG (Non-Conf),W 72-36,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
4,4,10,2024-12-14,Albany (NY),,St. Bonaventure,REG (Non-Conf),W 64-48,,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
5,5,11,2024-12-16,Albany (NY),,Merrimack,REG (Non-Conf),W 79-64,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
6,6,15,2025-01-04,Albany (NY),@,UMass Lowell,REG (Conf),W 53-39,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
7,7,16,2025-01-09,Albany (NY),,New Hampshire,REG (Conf),W 59-32,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
8,8,19,2025-01-18,Albany (NY),,Binghamton,REG (Conf),W 79-55,,3,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
9,9,20,2025-01-23,Albany (NY),@,UMBC,REG (Conf),L 59-71,,6,2,5,.400,2,5,.400,0,0,,.600,0,0,0,0,0,0,0,0,0,1,6,2.9,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
10,10,27,2025-02-22,Albany (NY),@,New Hampshire,REG (Conf),W 67-49,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
11,11,29,2025-03-01,Albany (NY),,NJIT,REG (Conf),W 73-52,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
12,12,33,2025-03-20,Albany (NY),@,Saint Joseph's,WBIT,L 40-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Hakonardottir,https://www.sports-reference.com/cbb/players/emma-hakonardottir-1.html,albany-ny,2024-25
