ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2024-11-07,Morgan State,,Johns Hopkins,REG (Non-Conf),W 60-45,,7,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,0,4,4,0,0,0,0,1,2,1.1,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
2,2,3,2024-11-09,Morgan State,@,Richmond,REG (Non-Conf),L 39-93,,7,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
3,3,5,2024-11-14,Morgan State,,Towson,REG (Non-Conf),W 64-63,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,0,0,1,3,0,-2.2,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
4,4,7,2024-11-20,Morgan State,,Wash. Adventist,REG (Non-Conf),W 85-45,*,10,2,2,1.000,0,0,,2,2,1.000,1.000,0,2,.000,0,1,1,0,0,0,2,0,4,0.9,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
5,5,8,2024-11-22,Morgan State,@,Stanford,REG (Non-Conf),L 49-91,,11,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,0,1,0,0,0,0,-0.4,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
6,6,9,2024-11-24,Morgan State,@,Nevada,REG (Non-Conf),L 56-66,*,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
7,7,10,2024-11-27,Morgan State,@,George Washington,REG (Non-Conf),L 47-52,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.2,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
8,8,11,2024-12-05,Morgan State,@,Sacred Heart,REG (Non-Conf),L 57-79,,11,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,2,1,3,0,0,0,3,1,2,0.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
9,9,12,2024-12-07,Morgan State,@,Central Connecticut State,REG (Non-Conf),W 53-48,,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,1,0,0.9,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
10,10,14,2024-12-19,Morgan State,N,Cleveland State,REG (Non-Conf),L 39-56,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
11,11,15,2024-12-30,Morgan State,,Mount St. Mary's,REG (Non-Conf),W 72-68,,13,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,0,0,0,0,0,0,2,3,1.9,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
12,12,16,2025-01-04,Morgan State,,South Carolina State,REG (Conf),W 55-54,,9,0,4,.000,0,1,.000,0,3,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
13,13,18,2025-01-11,Morgan State,@,Howard,REG (Conf),L 56-75,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,1,0,1,0,0,0,1,2,0,-1.8,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
14,14,22,2025-02-03,Morgan State,@,Delaware State,REG (Conf),W 64-49,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
15,15,24,2025-02-17,Morgan State,@,North Carolina Central,REG (Conf),L 53-71,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
16,16,25,2025-02-22,Morgan State,,Howard,REG (Conf),L 53-62,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
17,17,26,2025-02-24,Morgan State,@,Norfolk State,REG (Conf),L 46-90,,9,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,1,1,0,0,0,0,1.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
18,18,27,2025-03-01,Morgan State,@,Maryland Eastern Shore,REG (Conf),L 59-70,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
19,19,29,2025-03-06,Morgan State,@,Coppin State,REG (Conf),W 59-54,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
20,20,30,2025-03-13,Morgan State,N,Maryland Eastern Shore,CTOURN,L 67-74,,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kimora Daly,https://www.sports-reference.com/cbb/players/kimora-daly-1.html,morgan-state,2024-25
