ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,7,1,2022-11-08,UC Irvine,,Whittier,REG (Non-Conf),W 98-33,,6,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,0,0,0,0,1,0,0,0,2,0.6,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
2,8,8,2022-12-14,UC Irvine,,Westcliff,REG (Non-Conf),W 85-37,,13,2,6,.333,1,3,.333,1,3,.333,.417,0,0,0,2,2,0,0,2,1,1,5,2.2,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
3,9,10,2022-12-17,UC Irvine,N,Dartmouth,REG (Non-Conf),W 72-57,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
4,10,19,2023-01-26,UC Irvine,,Cal State Fullerton,REG (Conf),L 64-66 (OT),,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
5,11,21,2023-02-02,UC Irvine,,UC San Diego,REG (Conf),W 64-51,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
6,12,23,2023-02-09,UC Irvine,@,Cal Poly,REG (Conf),W 68-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
7,13,25,2023-02-15,UC Irvine,,UC Santa Barbara,REG (Conf),W 74-60 (OT),,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
8,14,28,2023-02-23,UC Irvine,@,UC San Diego,REG (Conf),W 60-52,,3,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
9,15,29,2023-02-25,UC Irvine,,Hawaii,REG (Conf),W 68-66 (OT),,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
10,16,32,2023-03-08,UC Irvine,N,Cal State Bakersfield,CTOURN,L 59-61 (2OT),,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
11,17,33,2023-03-17,UC Irvine,@,San Diego State,WNIT,W 55-45,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Tarryn Ross,https://www.sports-reference.com/cbb/players/tarryn-ross-1.html,california-irvine,2022-23
