ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,30,2023-03-02,UC Irvine,,UC Riverside,REG (Conf),W 56-45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Laila El Behery,https://www.sports-reference.com/cbb/players/laila-el-behery-1.html,california-irvine,2022-23
2,2,31,2023-03-04,UC Irvine,@,Cal State Bakersfield,REG (Conf),W 59-48,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Laila El Behery,https://www.sports-reference.com/cbb/players/laila-el-behery-1.html,california-irvine,2022-23
