ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,George Washington,,Delaware,REG (Non-Conf),W 78-66,,3,0,0,,0,0,0,0,,,0,0,,1,2,3,0,0,0,1,0,0,0.3,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
2,2,2,2024-11-08,George Washington,@,Howard,REG (Non-Conf),L 66-69,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
3,3,3,2024-11-11,George Washington,,VU Lynchburg,REG (Non-Conf),W 89-38,,11,7,8,.875,0,0,7,8,.875,.875,4,8,.500,8,2,10,0,1,0,0,2,18,20.0,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
4,4,4,2024-11-16,George Washington,@,Ohio,REG (Non-Conf),L 40-52,,10,0,0,,0,0,0,0,,,0,4,.000,5,2,7,0,0,0,2,1,0,0.1,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
5,5,5,2024-11-20,George Washington,,Towson,REG (Non-Conf),W 69-57,*,16,1,2,.500,0,0,1,2,.500,.500,0,0,,2,2,4,0,1,0,0,1,2,3.6,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
6,6,6,2024-11-23,George Washington,,Georgia Southern,REG (Non-Conf),W 56-46,*,23,3,4,.750,0,0,3,4,.750,.750,0,1,.000,2,0,2,1,1,0,1,2,6,5.3,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
7,7,7,2024-11-27,George Washington,,Morgan State,REG (Non-Conf),W 52-47,*,17,1,2,.500,0,0,1,2,.500,.500,0,0,,1,5,6,0,1,0,0,3,2,3.0,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
8,8,8,2024-12-03,George Washington,,George Mason,REG (Conf),L 55-87,*,15,0,2,.000,0,0,0,2,.000,.000,0,0,,2,3,5,0,0,1,0,0,0,1.6,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
9,9,9,2024-12-10,George Washington,,Coppin State,REG (Non-Conf),L 61-64 (OT),,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,1,0,1,1,0,-1.1,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
10,10,13,2024-12-29,George Washington,@,La Salle,REG (Conf),W 65-54,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Miriam Diala,https://www.sports-reference.com/cbb/players/miriam-diala-1.html,george-washington,2024-25
