ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,37,2,2022-11-12,Pittsburgh,,George Mason,REG (Non-Conf),W 63-45,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,1,0,0.3,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
2,38,3,2022-11-16,Pittsburgh,,Bryant,REG (Non-Conf),W 93-54,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,3,3,0,0,0,0,1,0,-0.2,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
3,39,6,2022-11-26,Pittsburgh,N,DePaul,REG (Non-Conf),L 59-74,,3,0,2,.000,0,0,0,2,.000,.000,1,2,.500,2,0,2,0,0,1,0,0,1,1.3,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
4,40,7,2022-11-27,Pittsburgh,N,Maryland,REG (Non-Conf),L 63-87,,4,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.8,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
5,41,18,2023-01-19,Pittsburgh,,Virginia Tech,REG (Conf),L 62-69,,12,1,3,.333,0,0,1,3,.333,.333,3,4,.750,2,1,3,0,0,1,0,4,5,3.7,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
6,42,19,2023-01-22,Pittsburgh,@,Florida State,REG (Conf),L 37-74,,21,1,4,.250,0,0,1,4,.250,.250,0,0,,7,6,13,0,4,2,2,2,2,8.9,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
7,43,20,2023-01-26,Pittsburgh,,North Carolina,REG (Conf),L 57-72,,13,3,3,1.000,0,0,3,3,1.000,1.000,1,1,1.000,1,2,3,0,0,0,1,3,7,5.2,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
8,44,21,2023-01-29,Pittsburgh,@,Boston College,REG (Conf),L 60-74,,10,0,2,.000,0,0,0,2,.000,.000,0,0,,2,2,4,0,1,2,1,1,0,1.6,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
9,45,26,2023-02-16,Pittsburgh,,Boston College,REG (Conf),W 75-64,,6,1,2,.500,0,0,1,2,.500,.500,0,0,,2,1,3,0,0,1,0,3,2,2.2,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
10,46,27,2023-02-19,Pittsburgh,,Notre Dame,REG (Conf),L 43-83,*,7,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,2,2,0,-2.8,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
11,47,28,2023-02-23,Pittsburgh,,Syracuse,REG (Conf),L 55-85,,3,0,0,,0,0,0,0,,,0,0,,1,0,1,1,0,0,0,1,0,1.0,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
12,48,30,2023-03-01,Pittsburgh,N,Clemson,CTOURN,L 53-71,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Cynthia Ezeja,https://www.sports-reference.com/cbb/players/cynthia-ezeja-1.html,pittsburgh,2022-23
