ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,24,21,2024-02-01,UMass Lowell,@,Maine,REG (Conf),L 49-68,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Baylee Teal,https://www.sports-reference.com/cbb/players/baylee-teal-1.html,massachusetts-lowell,2023-24
2,25,22,2024-02-03,UMass Lowell,@,New Hampshire,REG (Conf),L 52-66,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,0,-2.0,Baylee Teal,https://www.sports-reference.com/cbb/players/baylee-teal-1.html,massachusetts-lowell,2023-24
3,26,23,2024-02-08,UMass Lowell,,UMBC,REG (Conf),W 71-60,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Baylee Teal,https://www.sports-reference.com/cbb/players/baylee-teal-1.html,massachusetts-lowell,2023-24
4,27,24,2024-02-10,UMass Lowell,,NJIT,REG (Conf),L 56-68,,4,0,2,.000,0,2,.000,0,0,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Baylee Teal,https://www.sports-reference.com/cbb/players/baylee-teal-1.html,massachusetts-lowell,2023-24
5,28,29,2024-03-02,UMass Lowell,,Vermont,REG (Conf),L 51-55,,4,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.7,Baylee Teal,https://www.sports-reference.com/cbb/players/baylee-teal-1.html,massachusetts-lowell,2023-24
