ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,7,1,2022-11-09,Penn State,,Norfolk State,REG (Non-Conf),W 67-61,,12,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
2,8,2,2022-11-11,Penn State,,Fairfield,REG (Non-Conf),W 77-49,,19,5,7,.714,3,5,.600,2,2,1.000,.929,0,0,0,1,1,1,0,0,1,1,13,9.7,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
3,9,3,2022-11-15,Penn State,,Youngstown State,REG (Non-Conf),W 77-63,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,1,1,0,2,2,0,-1.5,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
4,10,4,2022-11-18,Penn State,,Bryant,REG (Non-Conf),W 96-33,,17,1,8,.125,0,3,.000,1,5,.200,.125,0,0,1,3,4,1,2,0,4,0,2,-2.9,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
5,11,5,2022-11-21,Penn State,,Syracuse,REG (Non-Conf),W 82-69,,25,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,1,3,4,5,4,0,0,2,2,8.6,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
6,12,6,2022-11-25,Penn State,N,Toledo,REG (Non-Conf),W 60-59,,7,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,2,3,0,-3.6,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
7,13,7,2022-11-26,Penn State,N,Fresno State,REG (Non-Conf),W 68-49,,15,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,0,0,0,2,6,0,1,0,5,10.1,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
8,14,8,2022-11-30,Penn State,,Virginia,REG (Non-Conf),L 68-89,,27,4,6,.667,1,2,.500,3,4,.750,.750,0,0,1,2,3,2,0,0,1,1,9,7.7,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
9,15,9,2022-12-03,Penn State,@,Minnesota,REG (Conf),L 96-98 (2OT),,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
10,16,10,2022-12-08,Penn State,,Indiana,REG (Conf),L 58-67,*,31,3,8,.375,2,5,.400,1,3,.333,.500,0,0,1,1,2,3,3,0,0,2,8,8.9,Alli Campbell,https://www.sports-reference.com/cbb/players/alli-campbell-1.html,penn-state,2022-23
