ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Oral Roberts,,UNLV,REG (Non-Conf),L 81-85,*,19,4,7,.571,0,0,4,7,.571,.571,1,4,.250,1,4,5,1,0,0,3,3,9,2.9,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
2,2,2,2021-11-15,Oral Roberts,@,Colorado State,REG (Non-Conf),L 56-71,*,16,3,4,.750,0,0,3,4,.750,.750,1,2,.500,1,0,1,0,0,0,0,1,7,5.3,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
3,3,3,2021-11-17,Oral Roberts,@,SMU,REG (Non-Conf),L 44-81,,13,1,5,.200,0,0,1,5,.200,.200,2,4,.500,3,1,4,0,1,2,2,2,4,2.1,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
4,4,4,2021-11-21,Oral Roberts,,Tulsa,REG (Non-Conf),L 55-69,*,25,4,10,.400,0,0,4,10,.400,.400,1,2,.500,2,3,5,1,0,3,1,2,9,6.5,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
5,5,5,2021-11-27,Oral Roberts,,Arkansas State,REG (Non-Conf),W 81-62,*,23,7,10,.700,0,0,7,10,.700,.700,6,6,1.000,2,4,6,2,1,1,1,0,20,20.5,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
6,6,6,2021-11-28,Oral Roberts,,Little Rock,REG (Non-Conf),W 74-56,*,23,6,9,.667,0,0,6,9,.667,.667,1,3,.333,2,2,4,1,0,1,0,2,13,10.9,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
7,7,7,2021-12-01,Oral Roberts,@,Wichita State,REG (Non-Conf),L 62-78,*,28,7,17,.412,0,0,7,17,.412,.412,1,2,.500,2,6,8,0,0,0,2,1,15,6.3,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
8,8,8,2021-12-05,Oral Roberts,,USAO,REG (Non-Conf),W 73-26,*,18,4,8,.500,0,0,4,8,.500,.500,3,4,.750,4,4,8,2,1,2,0,0,11,14.4,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
9,9,9,2021-12-10,Oral Roberts,,Central Christian College,REG (Non-Conf),W 120-52,*,12,4,5,.800,0,0,4,5,.800,.800,0,0,,0,0,0,1,0,1,1,0,8,6.5,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
10,10,10,2021-12-13,Oral Roberts,@,Tarleton State,REG (Non-Conf),L 55-59,*,25,4,9,.444,0,0,4,9,.444,.444,5,7,.714,4,1,5,3,1,0,2,2,13,10.9,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
11,11,11,2021-12-15,Oral Roberts,@,Abilene Christian,REG (Non-Conf),W 69-66,*,28,6,8,.750,0,0,6,8,.750,.750,2,4,.500,3,8,11,1,1,1,4,0,14,12.9,Tirzah Moore,https://www.sports-reference.com/cbb/players/tirzah-moore-1.html,oral-roberts,2021-22
