ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-13,Cal State Fullerton,@,San Jose State,REG (Non-Conf),W 71-63,,4,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,1.0,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
2,2,3,2022-11-18,Cal State Fullerton,@,Georgetown,REG (Non-Conf),L 42-63,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
3,3,6,2022-12-06,Cal State Fullerton,,Pacific,REG (Non-Conf),W 80-66,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
4,4,13,2023-01-08,Cal State Fullerton,@,Hawaii,REG (Conf),L 53-66,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
5,5,15,2023-01-14,Cal State Fullerton,,UC Davis,REG (Conf),W 67-51,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
6,6,17,2023-01-19,Cal State Fullerton,,Long Beach State,REG (Conf),L 42-70,,1,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
7,7,28,2023-02-25,Cal State Fullerton,,Cal State Bakersfield,REG (Conf),W 57-44,,6,1,1,1.000,1,1,1.000,0,0,1.500,1,2,.500,0,0,0,0,0,0,1,0,4,2.3,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
8,8,29,2023-03-04,Cal State Fullerton,@,UC San Diego,REG (Conf),W 83-67,,3,0,0,,0,0,,0,0,,6,6,1.000,0,0,0,2,0,0,1,1,6,6.0,Josie Morgan,https://www.sports-reference.com/cbb/players/josie-morgan-1.html,cal-state-fullerton,2022-23
