ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,25,1,2022-11-11,Cal State Fullerton,@,Santa Clara,REG (Non-Conf),L 72-76 (OT),,12,3,7,.429,0,0,3,7,.429,.429,1,2,.500,0,1,1,0,0,0,0,1,7,2.8,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
2,26,2,2022-11-13,Cal State Fullerton,@,San Jose State,REG (Non-Conf),W 71-63,,12,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,0,2,0,3,0,-1.2,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
3,27,5,2022-11-28,Cal State Fullerton,,Pepperdine,REG (Non-Conf),W 64-55,,13,3,4,.750,0,0,3,4,.750,.750,1,2,.500,1,1,2,0,2,0,1,1,7,6.6,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
4,28,6,2022-12-06,Cal State Fullerton,,Pacific,REG (Non-Conf),W 80-66,,14,3,6,.500,0,0,3,6,.500,.500,2,2,1.000,1,2,3,1,0,1,0,2,8,6.9,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
5,29,7,2022-12-10,Cal State Fullerton,@,UCLA,REG (Non-Conf),L 41-64,,17,2,4,.500,0,0,2,4,.500,.500,0,0,,0,1,1,0,0,1,0,5,4,1.0,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
6,30,8,2022-12-17,Cal State Fullerton,,California Baptist,REG (Non-Conf),W 78-72 (OT),,7,1,4,.250,0,0,1,4,.250,.250,0,0,,0,3,3,0,0,1,0,2,2,0.4,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
7,31,9,2022-12-21,Cal State Fullerton,,Sacramento State,REG (Non-Conf),L 55-67,,8,3,6,.500,0,0,3,6,.500,.500,0,0,,1,2,3,1,0,0,0,0,6,5.0,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
8,32,10,2022-12-29,Cal State Fullerton,@,UC Santa Barbara,REG (Conf),L 59-66,,19,3,7,.429,0,0,3,7,.429,.429,1,2,.500,1,3,4,0,0,0,0,1,7,4.1,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
9,33,11,2022-12-31,Cal State Fullerton,@,Cal State Northridge,REG (Conf),L 59-69,,10,1,5,.200,0,0,1,5,.200,.200,0,0,,1,2,3,0,1,0,0,1,2,0.8,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
10,34,12,2023-01-05,Cal State Fullerton,,UC Riverside,REG (Conf),W 51-42,,18,2,3,.667,0,0,2,3,.667,.667,0,0,,3,2,5,2,2,1,4,1,4,5.1,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
11,35,13,2023-01-08,Cal State Fullerton,@,Hawaii,REG (Conf),L 53-66,,9,0,0,,0,0,0,0,,,0,0,,1,2,3,1,0,1,0,0,0,2.7,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
12,36,14,2023-01-11,Cal State Fullerton,,UC Irvine,REG (Conf),L 39-57,,17,3,6,.500,0,0,3,6,.500,.500,3,4,.750,3,1,4,0,0,0,0,1,9,7.6,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
13,37,15,2023-01-14,Cal State Fullerton,,UC Davis,REG (Conf),W 67-51,,23,1,4,.250,0,0,1,4,.250,.250,0,0,,3,3,6,0,1,1,5,2,2,-1.5,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
14,38,16,2023-01-16,Cal State Fullerton,@,Cal State Bakersfield,REG (Conf),L 58-64,,12,1,7,.143,0,0,1,7,.143,.143,0,0,,3,2,5,1,0,1,1,0,2,0.6,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
15,39,17,2023-01-19,Cal State Fullerton,,Long Beach State,REG (Conf),L 42-70,,22,10,12,.833,0,0,10,12,.833,.833,0,1,.000,0,4,4,0,0,1,3,1,20,13.7,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
16,40,18,2023-01-21,Cal State Fullerton,,Cal State Northridge,REG (Conf),W 70-67,*,38,4,9,.444,0,0,4,9,.444,.444,1,2,.500,1,4,5,1,0,0,2,3,9,3.3,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
17,41,19,2023-01-26,Cal State Fullerton,@,UC Irvine,REG (Conf),W 66-64 (OT),*,39,4,8,.500,0,0,4,8,.500,.500,0,0,,2,4,6,1,1,3,1,5,8,7.4,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
18,42,20,2023-01-28,Cal State Fullerton,,Cal Poly,REG (Conf),W 69-61,*,24,3,4,.750,0,0,3,4,.750,.750,0,0,,1,8,9,1,0,1,2,1,6,6.5,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
19,43,21,2023-02-02,Cal State Fullerton,@,Long Beach State,REG (Conf),L 53-65,*,40,7,13,.538,0,0,7,13,.538,.538,1,1,1.000,1,10,11,1,0,3,1,0,15,14.2,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
20,44,22,2023-02-04,Cal State Fullerton,@,UC Riverside,REG (Conf),L 63-66 (OT),*,31,0,6,.000,0,0,0,6,.000,.000,0,0,,0,8,8,0,0,2,1,5,0,-3.4,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
21,45,23,2023-02-11,Cal State Fullerton,,Hawaii,REG (Conf),L 54-60,*,40,6,10,.600,0,0,6,10,.600,.600,2,4,.500,4,7,11,0,0,0,1,1,14,12.1,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
22,46,24,2023-02-15,Cal State Fullerton,,UC San Diego,REG (Conf),W 71-57,*,27,3,7,.429,0,0,3,7,.429,.429,0,0,,4,2,6,1,0,3,3,1,6,5.1,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
23,47,25,2023-02-18,Cal State Fullerton,@,Cal Poly,REG (Conf),L 48-54,*,22,3,5,.600,0,0,3,5,.600,.600,0,0,,0,8,8,0,0,0,2,3,6,2.9,Aixchel Hernandez,https://www.sports-reference.com/cbb/players/aixchel-hernandez-1.html,cal-state-fullerton,2022-23
