ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,10,1,2022-11-07,Southern Mississippi,,William Carey,REG (Non-Conf),W 81-58,,5,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,0,1,1,0,0,0,1,0,6,4.7,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
2,11,2,2022-11-12,Southern Mississippi,@,Valparaiso,REG (Non-Conf),L 65-72,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
3,12,5,2022-11-25,Southern Mississippi,,Nicholls State,REG (Non-Conf),W 83-68,,13,0,5,.000,0,5,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,-2.8,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
4,13,7,2022-11-30,Southern Mississippi,,Miss. Col.,REG (Non-Conf),W 74-42,,12,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,3,3,1,0,1,0,1,0,-0.2,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
5,14,11,2022-12-17,Southern Mississippi,@,Long Beach State,REG (Non-Conf),W 56-50,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
6,15,13,2022-12-31,Southern Mississippi,@,South Alabama,REG (Conf),W 58-37,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
7,16,16,2023-01-12,Southern Mississippi,,Arkansas State,REG (Conf),W 61-36,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
8,17,17,2023-01-14,Southern Mississippi,,Louisiana–Monroe,REG (Conf),W 77-57,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
9,18,23,2023-02-04,Southern Mississippi,,South Alabama,REG (Conf),W 61-40,,18,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,3,3,0,0,0,0,0,0,-0.5,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
10,19,31,2023-03-05,Southern Mississippi,N,Texas State,CTOURN,L 57-85,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Wallhoff,https://www.sports-reference.com/cbb/players/emma-wallhoff-1.html,southern-mississippi,2022-23
