ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,30,1,2022-11-07,Rhode Island,@,Harvard,REG (Non-Conf),L 74-88,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.1,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
2,31,2,2022-11-11,Rhode Island,,Dartmouth,REG (Non-Conf),W 89-36,,20,4,11,.364,4,9,.444,0,2,.000,.545,0,2,.000,0,2,2,2,2,1,1,2,12,8.0,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
3,32,3,2022-11-14,Rhode Island,,Providence,REG (Non-Conf),W 74-72,,11,2,4,.500,2,2,1.000,0,2,.000,.750,0,0,,0,1,1,0,0,0,0,3,6,3.1,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
4,33,4,2022-11-22,Rhode Island,,Coppin State,REG (Non-Conf),W 67-60,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
5,34,5,2022-11-26,Rhode Island,N,Southeast Missouri State,REG (Non-Conf),W 66-49,,13,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,1,1,5,0,-1.7,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
6,35,6,2022-11-27,Rhode Island,N,Samford,REG (Non-Conf),W 75-63,,7,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
7,36,7,2022-12-01,Rhode Island,,Buffalo,REG (Non-Conf),W 71-56,,16,3,4,.750,1,2,.500,2,2,1.000,.875,0,0,,1,2,3,0,0,0,1,0,7,5.7,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
8,37,8,2022-12-04,Rhode Island,,Maine,REG (Non-Conf),W 63-43,,19,2,4,.500,0,0,,2,4,.500,.500,2,2,1.000,1,3,4,0,0,1,0,0,6,6.3,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
9,38,9,2022-12-07,Rhode Island,,Hartford,REG (Non-Conf),W 88-34,,21,10,16,.625,3,8,.375,7,8,.875,.719,0,0,,1,0,1,3,2,0,0,2,23,19.8,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
10,39,10,2022-12-11,Rhode Island,@,Quinnipiac,REG (Non-Conf),W 63-55,,6,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,0,0,-2.1,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
11,40,11,2022-12-22,Rhode Island,@,Wake Forest,REG (Non-Conf),L 45-59,,30,1,8,.125,1,3,.333,0,5,.000,.188,2,2,1.000,1,2,3,1,0,0,1,1,5,0.4,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
12,41,12,2022-12-28,Rhode Island,@,Princeton,REG (Non-Conf),L 54-56,,25,2,8,.250,1,3,.333,1,5,.200,.313,1,2,.500,1,1,2,0,1,1,3,1,6,0.1,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
13,42,13,2022-12-31,Rhode Island,,Duquesne,REG (Conf),W 70-63,,17,3,5,.600,2,4,.500,1,1,1.000,.800,1,2,.500,0,0,0,1,0,1,0,1,9,7.3,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
14,43,14,2023-01-04,Rhode Island,@,Massachusetts,REG (Conf),W 75-68,,14,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,0,0,1,0,0,2,0,3,-0.7,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
15,44,15,2023-01-08,Rhode Island,,La Salle,REG (Conf),W 70-59,,12,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,1,2,0,-2.2,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
16,45,16,2023-01-12,Rhode Island,@,Saint Louis,REG (Conf),W 76-65,,22,7,9,.778,4,6,.667,3,3,1.000,1.000,5,6,.833,0,1,1,0,0,0,0,0,23,19.4,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
17,46,17,2023-01-15,Rhode Island,,Loyola Chicago,REG (Conf),W 63-34,,19,2,8,.250,1,5,.200,1,3,.333,.313,0,0,,0,1,1,0,0,0,1,1,5,-0.9,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
18,47,18,2023-01-18,Rhode Island,,Richmond,REG (Conf),W 75-49,,21,2,10,.200,2,8,.250,0,2,.000,.300,0,0,,2,5,7,0,1,1,0,3,6,3.2,Emmi Rinat,https://www.sports-reference.com/cbb/players/emmi-rinat-1.html,rhode-island,2022-23
