ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,15,2,2022-11-14,Bowling Green,,Wright State,REG (Non-Conf),W 102-72,,4,1,2,.500,0,0,1,2,.500,.500,0,0,1,1,2,0,0,0,0,0,2,2.0,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
2,16,3,2022-11-17,Bowling Green,@,Indiana,REG (Non-Conf),L 61-96,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
3,17,4,2022-11-19,Bowling Green,@,Southern Indiana,REG (Non-Conf),W 100-74,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,1,0,2,0.7,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
4,18,6,2022-11-28,Bowling Green,,Detroit Mercy,REG (Non-Conf),W 76-29,,6,1,2,.500,0,0,1,2,.500,.500,0,0,1,1,2,0,1,0,0,0,2,3.0,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
5,19,7,2022-12-02,Bowling Green,@,Valparaiso,REG (Non-Conf),W 92-61,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
6,20,10,2022-12-19,Bowling Green,N,Texas A&M–Commerce,REG (Non-Conf),W 90-61,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
7,21,12,2022-12-30,Bowling Green,,Findlay,REG (Non-Conf),W 92-51,,3,0,2,.000,0,0,0,2,.000,.000,0,0,1,1,2,0,0,1,0,1,0,-0.1,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
8,22,14,2023-01-07,Bowling Green,,Eastern Michigan,REG (Conf),W 79-63,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
9,23,22,2023-02-04,Bowling Green,,Miami (OH),REG (Conf),W 88-59,,1,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
10,24,23,2023-02-08,Bowling Green,@,Ohio,REG (Conf),W 81-44,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
11,25,31,2023-03-08,Bowling Green,N,Eastern Michigan,CTOURN,W 70-36,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,1,1,0,0,0,0,0,2,2.0,Jasmine Clerkley,https://www.sports-reference.com/cbb/players/jasmine-clerkley-1.html,bowling-green-state,2022-23
