ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,36,2,2023-11-09,Indiana State,@,Missouri,REG (Non-Conf),L 57-98,,3,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
2,37,7,2023-12-02,Indiana State,@,Central Michigan,REG (Non-Conf),W 73-65,,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
3,38,11,2023-12-30,Indiana State,@,Evansville,REG (Conf),W 66-49,,2,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
4,39,12,2024-01-04,Indiana State,@,Drake,REG (Conf),L 47-77,,10,2,4,.500,0,0,2,4,.500,.500,0,0,2,0,2,0,0,0,0,0,4,3.4,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
5,40,13,2024-01-06,Indiana State,@,Northern Iowa,REG (Conf),L 79-85,,5,2,2,1.000,0,0,2,2,1.000,1.000,0,0,1,1,2,0,0,0,0,1,4,4.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
6,41,16,2024-01-19,Indiana State,@,Southern Illinois,REG (Conf),W 64-63,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
7,42,18,2024-01-26,Indiana State,,Valparaiso,REG (Conf),W 70-49,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
8,43,21,2024-02-09,Indiana State,@,Valparaiso,REG (Conf),W 70-65,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
9,44,22,2024-02-11,Indiana State,@,Illinois–Chicago,REG (Conf),L 53-68,,6,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,1,1,3,0,-2.2,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
10,45,24,2024-02-17,Indiana State,,Southern Illinois,REG (Conf),L 70-80,,4,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
11,46,27,2024-03-01,Indiana State,@,Belmont,REG (Conf),L 62-87,,6,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
12,47,28,2024-03-03,Indiana State,@,Murray State,REG (Conf),L 70-87,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
13,48,29,2024-03-07,Indiana State,,Northern Iowa,REG (Conf),L 62-91,,8,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-0.4,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
14,49,30,2024-03-09,Indiana State,,Drake,REG (Conf),L 64-96,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
15,50,31,2024-03-14,Indiana State,N,Southern Illinois,CTOURN,W 66-54,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
16,51,32,2024-03-15,Indiana State,N,Drake,CTOURN,L 57-79,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leah Yarbrough,https://www.sports-reference.com/cbb/players/leah-yarbrough-1.html,indiana-state,2023-24
