ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,28,1,2021-11-09,San Diego State,,Cal St. L.A.,REG (Non-Conf),W 72-57,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Jayden Perez,https://www.sports-reference.com/cbb/players/jayden-perez-1.html,san-diego-state,2021-22
2,29,16,2022-01-13,San Diego State,,Utah State,REG (Conf),W 66-45,,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.3,Jayden Perez,https://www.sports-reference.com/cbb/players/jayden-perez-1.html,san-diego-state,2021-22
