ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2021-11-09,UMass Lowell,@,Boston University,REG (Non-Conf),L 47-76,,10,0,0,,0,0,0,0,,,0,0,0,3,3,0,0,1,2,1,0,-0.8,Laura Vaida,https://www.sports-reference.com/cbb/players/laura-vaida-1.html,massachusetts-lowell,2021-22
2,35,3,2021-11-16,UMass Lowell,@,Michigan,REG (Non-Conf),L 54-73,*,13,3,3,1.000,0,0,3,3,1.000,1.000,0,0,2,2,4,1,0,0,5,5,6,0.8,Laura Vaida,https://www.sports-reference.com/cbb/players/laura-vaida-1.html,massachusetts-lowell,2021-22
3,36,4,2021-11-20,UMass Lowell,@,Northeastern,REG (Non-Conf),L 47-61,,9,1,2,.500,0,0,1,2,.500,.500,0,0,0,1,1,1,0,0,0,1,2,1.6,Laura Vaida,https://www.sports-reference.com/cbb/players/laura-vaida-1.html,massachusetts-lowell,2021-22
