ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Jacksonville State,,Auburn Montgomery,REG (Non-Conf),W 89-39,,11,4,5,.800,0,0,4,5,.800,.800,1,3,.333,0,2,2,0,0,0,0,0,9,6.9,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
2,2,2,2021-11-14,Jacksonville State,@,Davidson,REG (Non-Conf),L 58-69,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
3,3,3,2021-11-17,Jacksonville State,@,Samford,REG (Non-Conf),W 56-53,,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,0,2,2.4,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
4,4,5,2021-11-26,Jacksonville State,@,Indiana State,REG (Non-Conf),W 67-57,,15,6,8,.750,0,0,6,8,.750,.750,1,1,1.000,2,0,2,0,0,1,2,1,13,9.5,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
5,5,6,2021-11-27,Jacksonville State,,South Carolina State,REG (Non-Conf),W 75-43,,14,2,7,.286,0,0,2,7,.286,.286,1,2,.500,1,2,3,0,0,0,1,1,5,0.4,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
6,6,7,2021-11-30,Jacksonville State,,Young Harris,REG (Non-Conf),W 91-58,,11,3,3,1.000,0,0,3,3,1.000,1.000,1,1,1.000,2,1,3,1,0,0,0,1,7,8.1,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
7,7,8,2021-12-05,Jacksonville State,,Alabama State,REG (Non-Conf),W 78-46,,11,3,8,.375,0,0,3,8,.375,.375,0,0,,2,3,5,0,0,1,0,1,6,4.2,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
8,8,9,2021-12-09,Jacksonville State,@,Houston,REG (Non-Conf),L 65-72,,7,1,4,.250,0,0,1,4,.250,.250,0,0,,0,1,1,0,0,0,1,0,2,-1.1,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
9,9,10,2021-12-16,Jacksonville State,,East Tennessee State,REG (Non-Conf),W 61-48,,16,4,7,.571,0,0,4,7,.571,.571,1,3,.333,4,1,5,1,1,0,1,1,9,8.3,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
10,10,11,2021-12-21,Jacksonville State,,Saint Francis (PA),REG (Non-Conf),W 60-43,,12,4,7,.571,0,0,4,7,.571,.571,0,0,,1,1,2,0,0,0,2,3,8,2.5,Bre'anna Rhodes,https://www.sports-reference.com/cbb/players/breanna-rhodes-1.html,jacksonville-state,2021-22
