ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-08,St. Bonaventure,@,Niagara,REG (Non-Conf),L 51-75,,4,0,2,.000,0,0,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
2,2,2,2023-11-11,St. Bonaventure,,Robert Morris,REG (Non-Conf),W 70-52,,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
3,3,5,2023-11-22,St. Bonaventure,@,Buffalo,REG (Non-Conf),L 69-78,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
4,4,8,2023-12-02,St. Bonaventure,@,West Virginia,REG (Non-Conf),L 50-90,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
5,5,11,2023-12-21,St. Bonaventure,@,Colgate,REG (Non-Conf),L 45-58,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
6,6,14,2024-01-06,St. Bonaventure,@,Rhode Island,REG (Conf),L 41-65,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
7,7,16,2024-01-14,St. Bonaventure,,George Washington,REG (Conf),L 62-78,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
8,8,18,2024-01-20,St. Bonaventure,@,Loyola Chicago,REG (Conf),L 50-78,,4,1,2,.500,0,0,1,2,.500,.500,0,0,0,0,0,0,0,0,1,0,2,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
9,9,19,2024-01-24,St. Bonaventure,,Saint Joseph's,REG (Conf),L 40-65,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,1,1,1,0,0,0,0,2,2.7,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
10,10,20,2024-01-28,St. Bonaventure,@,Dayton,REG (Conf),L 43-64,,4,0,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
11,11,22,2024-02-07,St. Bonaventure,@,George Washington,REG (Conf),L 48-69,,4,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
12,12,23,2024-02-10,St. Bonaventure,@,VCU,REG (Conf),L 40-54,,18,1,3,.333,0,0,1,3,.333,.333,0,0,2,0,2,0,1,0,1,0,2,1.7,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
13,13,24,2024-02-14,St. Bonaventure,,Duquesne,REG (Conf),L 50-66,,11,0,1,.000,0,0,0,1,.000,.000,0,0,2,0,2,0,1,0,1,0,0,0.7,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
14,14,25,2024-02-18,St. Bonaventure,,Fordham,REG (Conf),L 48-70,,25,2,4,.500,0,0,2,4,.500,.500,0,0,3,1,4,1,0,1,0,1,4,5.4,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
15,15,27,2024-02-25,St. Bonaventure,@,Saint Louis,REG (Conf),L 61-83,,7,0,0,,0,0,0,0,,,0,0,0,0,0,0,2,0,0,0,0,2.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
16,16,29,2024-03-02,St. Bonaventure,,Richmond,REG (Conf),L 46-61,,5,0,0,,0,0,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
17,17,30,2024-03-06,St. Bonaventure,N,Dayton,REG (Non-Conf),L 52-66,,10,1,3,.333,0,0,1,3,.333,.333,0,0,1,0,1,0,0,0,0,0,2,1.0,Tamar voor de Poort,https://www.sports-reference.com/cbb/players/tamar-voor-de-poort-1.html,st-bonaventure,2023-24
