ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,2,2021-11-17,VCU,,North Carolina Central,REG (Non-Conf),W 66-37,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,1,1,2,0,2,1,1,0,0,2.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
2,17,3,2021-11-21,VCU,,Old Dominion,REG (Non-Conf),W 71-48,,3,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,0,0,0,0,2,1.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
3,18,4,2021-11-25,VCU,@,Washington,REG (Non-Conf),W 60-47,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
4,19,6,2021-12-01,VCU,,East Carolina,REG (Non-Conf),W 65-48,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,1,0,0,0,1.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
5,20,9,2021-12-12,VCU,,South Florida,REG (Non-Conf),L 57-64,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
6,21,10,2021-12-17,VCU,@,Stetson,REG (Non-Conf),L 58-64,,26,1,4,.250,0,1,.000,1,3,.333,.250,0,0,2,4,6,3,0,2,1,1,2,4.3,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
7,22,11,2022-01-05,VCU,,Duquesne,REG (Conf),W 74-70 (OT),,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
8,23,12,2022-01-09,VCU,,Saint Joseph's,REG (Conf),W 72-64,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
9,24,15,2022-01-19,VCU,@,Davidson,REG (Conf),W 65-59,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
10,25,16,2022-01-26,VCU,,Saint Louis,REG (Conf),L 55-60,,4,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,1,0,0,0,1.4,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
11,26,17,2022-02-02,VCU,@,Richmond,REG (Conf),W 72-68,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,0,1,0,1,0,2,2.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
12,27,21,2022-02-16,VCU,,St. Bonaventure,REG (Conf),W 57-49,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
13,28,22,2022-02-19,VCU,@,George Mason,REG (Conf),W 67-56,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elze Motekaityte,https://www.sports-reference.com/cbb/players/elze-motekaityte-1.html,virginia-commonwealth,2021-22
