ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,116,1,2021-11-12,Oregon State,,Loyola Marymount,REG (Non-Conf),W 82-52,*,17,2,2,1.000,0,0,,2,2,1.000,1.000,2,2,1.000,0,1,1,2,1,0,0,2,6,7.3,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
2,117,2,2021-11-17,Oregon State,,California Baptist,REG (Non-Conf),W 80-72,*,22,3,5,.600,1,2,.500,2,3,.667,.700,0,0,,0,4,4,4,0,0,2,3,7,5.5,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
3,118,3,2021-11-20,Oregon State,,Cal State Bakersfield,REG (Non-Conf),W 82-51,,16,2,6,.333,0,2,.000,2,4,.500,.333,3,4,.750,1,1,2,2,0,0,1,1,7,4.2,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
4,119,4,2021-11-26,Oregon State,,Michigan,REG (Non-Conf),L 52-61,,23,2,4,.500,0,2,.000,2,2,1.000,.500,0,0,,3,4,7,2,2,0,3,2,4,4.9,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
5,120,5,2021-11-27,Oregon State,,Notre Dame,REG (Non-Conf),L 62-64,,8,1,4,.250,0,1,.000,1,3,.333,.250,2,2,1.000,2,2,4,1,0,0,2,2,4,1.5,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
6,121,6,2021-12-01,Oregon State,,Pacific,REG (Non-Conf),W 76-72,,18,3,6,.500,0,2,.000,3,4,.750,.500,4,4,1.000,1,3,4,1,0,0,0,2,10,8.5,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
7,122,7,2021-12-10,Oregon State,@,Monmouth,REG (Non-Conf),W 72-58,*,24,4,7,.571,0,2,.000,4,5,.800,.571,0,0,,0,4,4,3,1,1,1,0,8,8.7,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
8,123,8,2021-12-12,Oregon State,@,Villanova,REG (Non-Conf),L 52-56,*,34,4,11,.364,2,4,.500,2,7,.286,.455,1,1,1.000,1,2,3,2,0,0,1,4,11,5.0,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
9,124,9,2021-12-17,Oregon State,,Idaho,REG (Non-Conf),W 79-49,,13,2,5,.400,0,1,.000,2,4,.500,.400,0,0,,0,5,5,1,0,0,0,0,4,3.5,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
10,125,10,2021-12-19,Oregon State,,Northern Iowa,REG (Non-Conf),W 70-59,,20,2,6,.333,0,2,.000,2,4,.500,.333,2,2,1.000,1,6,7,1,0,1,2,1,6,4.1,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
11,126,11,2022-01-13,Oregon State,,Arizona,REG (Conf),L 53-55,,26,3,7,.429,1,3,.333,2,4,.500,.500,2,2,1.000,0,2,2,1,0,0,2,0,9,4.6,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
12,127,12,2022-01-17,Oregon State,,Colorado,REG (Conf),W 69-66 (OT),,28,6,6,1.000,4,4,1.000,2,2,1.000,1.333,0,0,,1,6,7,1,0,1,1,1,16,16.7,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
13,128,13,2022-01-23,Oregon State,@,Washington,REG (Conf),W 47-41,,24,1,7,.143,0,3,.000,1,4,.250,.143,0,0,,3,5,8,1,0,0,1,3,2,-0.4,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
14,129,14,2022-01-26,Oregon State,@,Washington State,REG (Conf),L 51-58,,21,2,7,.286,0,2,.000,2,5,.400,.286,0,0,,1,3,4,0,1,1,2,1,4,0.8,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
15,130,15,2022-01-28,Oregon State,,Southern California,REG (Conf),W 63-61 (OT),,22,1,7,.143,0,2,.000,1,5,.200,.143,0,0,,2,4,6,0,1,0,0,0,2,1.1,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
16,131,16,2022-01-30,Oregon State,,UCLA,REG (Conf),W 72-58,,27,5,6,.833,0,1,.000,5,5,1.000,.833,5,5,1.000,1,5,6,4,0,0,1,1,15,16.4,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
17,132,17,2022-02-04,Oregon State,@,Arizona State,REG (Conf),L 57-67,,29,3,6,.500,0,2,.000,3,4,.750,.500,0,0,,2,5,7,2,1,0,5,0,6,3.3,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
18,133,18,2022-02-06,Oregon State,@,Arizona,REG (Conf),L 61-73,,23,0,2,.000,0,1,.000,0,1,.000,.000,3,4,.750,0,4,4,1,0,0,1,0,3,2.1,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
19,134,19,2022-02-09,Oregon State,@,Stanford,REG (Conf),L 59-82,,32,4,10,.400,2,3,.667,2,7,.286,.500,3,3,1.000,0,5,5,1,0,0,2,1,13,7.4,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
20,135,20,2022-02-11,Oregon State,,Oregon,REG (Conf),L 66-74,,32,7,12,.583,5,7,.714,2,5,.400,.792,0,0,,0,4,4,2,1,1,3,2,19,13.9,Ellie Mack,https://www.sports-reference.com/cbb/players/ellie-mack-1.html,oregon-state,2021-22
