ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,33,1,2022-11-07,Virginia Tech,,Mount St. Mary's,REG (Non-Conf),W 101-45,,9,0,2,.000,0,2,.000,0,0,,.000,0,0,1,1,2,0,0,0,0,1,0,-0.8,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
2,34,2,2022-11-11,Virginia Tech,,Bucknell,REG (Non-Conf),W 67-41,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
3,35,3,2022-11-14,Virginia Tech,,USC Upstate,REG (Non-Conf),W 79-24,,17,0,2,.000,0,2,.000,0,0,,.000,0,0,2,3,5,1,1,1,0,2,0,2.5,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
4,36,4,2022-11-21,Virginia Tech,N,Kentucky,REG (Non-Conf),W 82-74,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
5,37,5,2022-11-23,Virginia Tech,N,Missouri,REG (Non-Conf),W 73-57,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
6,38,6,2022-11-27,Virginia Tech,,Longwood,REG (Non-Conf),W 89-28,,9,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,1,0,1,2,1,3,1.0,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
7,39,7,2022-12-01,Virginia Tech,,Nebraska,REG (Non-Conf),W 85-54,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
8,40,8,2022-12-04,Virginia Tech,@,Tennessee,REG (Non-Conf),W 59-56,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
9,41,9,2022-12-07,Virginia Tech,@,Boston College,REG (Conf),W 73-58,,8,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,1,0,0,0,1,3,3.0,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
10,42,10,2022-12-11,Virginia Tech,,UNC Asheville,REG (Non-Conf),W 86-48,,12,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Taylor Geiman,https://www.sports-reference.com/cbb/players/taylor-geiman-1.html,virginia-tech,2022-23
