ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,13,1,2024-11-07,Bradley,,St. Francis (IL),REG (Non-Conf),W 70-32,,3,0,2,.000,0,0,,0,2,.000,.000,0,0,2,0,2,0,0,0,0,2,0,-0.8,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
2,14,4,2024-11-21,Bradley,,IU Indy,REG (Non-Conf),W 72-47,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
3,15,10,2024-12-19,Bradley,N,Bethune-Cookman,REG (Non-Conf),W 71-36,,10,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,4,4,2,0,0,3,0,0,-2.5,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
4,16,16,2025-01-12,Bradley,,Northern Iowa,REG (Conf),L 44-67,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,0,0,0,1.7,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
5,17,18,2025-01-19,Bradley,@,Valparaiso,REG (Conf),L 52-59,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
6,18,21,2025-02-02,Bradley,,Southern Illinois,REG (Conf),W 68-46,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
7,19,22,2025-02-07,Bradley,@,Northern Iowa,REG (Conf),L 51-69,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
8,20,23,2025-02-09,Bradley,@,Drake,REG (Conf),L 52-72,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
9,21,24,2025-02-13,Bradley,@,Evansville,REG (Conf),L 45-55,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
10,22,26,2025-02-20,Bradley,,Murray State,REG (Conf),L 55-81,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
11,23,28,2025-02-27,Bradley,,Valparaiso,REG (Conf),L 64-66,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
12,24,31,2025-03-08,Bradley,@,Missouri State,REG (Conf),L 54-64,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
13,25,33,2025-03-14,Bradley,N,Murray State,CTOURN,L 50-86,,4,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,0,0,0,1,2,0.6,Lucia Llaveria,https://www.sports-reference.com/cbb/players/lucia-llaveria-1.html,bradley,2024-25
