ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-11,Providence,,Stonehill,REG (Non-Conf),W 56-32,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
2,2,6,2022-11-25,Providence,,Hartford,REG (Non-Conf),W 60-30,,14,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,0,0,1,0,0,0,0,0,-2.1,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
3,3,8,2022-11-27,Providence,,Bryant,REG (Non-Conf),W 85-60,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
4,4,9,2022-12-02,Providence,@,Connecticut,REG (Conf),L 53-98,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
5,5,11,2022-12-07,Providence,,Brown,REG (Non-Conf),W 62-44,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
6,6,12,2022-12-10,Providence,,Central Connecticut State,REG (Non-Conf),W 77-45,,6,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
7,7,18,2023-01-11,Providence,,Xavier,REG (Conf),W 64-50,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
8,8,21,2023-01-21,Providence,,Georgetown,REG (Conf),L 51-61,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
9,9,25,2023-02-04,Providence,@,Seton Hall,REG (Conf),L 52-77,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
10,10,28,2023-02-18,Providence,,DePaul,REG (Conf),L 64-86,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
11,11,30,2023-02-24,Providence,@,Villanova,REG (Conf),L 50-67,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2022-23
