ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,4,2024-11-16,Colorado State,,Columbia Col.,REG (Non-Conf),W 85-28,,13,3,6,.500,1,1,1.000,2,5,.400,.583,0,0,0,0,0,0,2,0,0,1,7,5.6,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
2,2,5,2024-11-19,Colorado State,,Southern,REG (Non-Conf),W 78-47,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
3,3,7,2024-11-25,Colorado State,,Black Hills St.,REG (Non-Conf),W 59-39,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,2,0,-1.8,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
4,4,8,2024-11-29,Colorado State,N,Kent State,REG (Non-Conf),W 60-54,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
5,5,11,2024-12-16,Colorado State,,UTEP,REG (Non-Conf),W 70-52,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,1,1,2,0,0,0,0,0,0,0.3,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
6,6,15,2025-01-01,Colorado State,,San Diego State,REG (Conf),W 67-56,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,2,0,0,-1.3,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
7,7,16,2025-01-04,Colorado State,,San Jose State,REG (Conf),W 87-51,,13,0,2,.000,0,0,,0,2,.000,.000,0,0,0,1,1,1,1,0,1,1,0,-0.8,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
8,8,25,2025-02-12,Colorado State,,Utah State,REG (Conf),W 72-54,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
9,9,27,2025-02-19,Colorado State,,Fresno State,REG (Conf),W 68-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
10,10,29,2025-02-26,Colorado State,@,Nevada,REG (Conf),W 61-45,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
11,11,30,2025-03-01,Colorado State,,Wyoming,REG (Conf),L 55-68,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
12,12,31,2025-03-04,Colorado State,@,San Jose State,REG (Conf),W 90-70,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ann Zachariah,https://www.sports-reference.com/cbb/players/ann-zachariah-1.html,colorado-state,2024-25
