ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,32,1,2024-11-04,Colorado,@,Wyoming,REG (Non-Conf),W 56-50,,15,3,9,.333,0,0,3,9,.333,.333,0,2,.000,2,1,3,1,0,0,0,1,6,2.1,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
2,33,2,2024-11-07,Colorado,,Northern Colorado,REG (Non-Conf),W 81-66,,16,3,4,.750,0,0,3,4,.750,.750,1,2,.500,3,4,7,1,3,0,0,4,7,10.4,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
3,34,3,2024-11-10,Colorado,@,Boise State,REG (Non-Conf),L 47-50,,14,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,1,0,1,1,0,-0.5,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
4,35,4,2024-11-12,Colorado,N,Nevada,REG (Non-Conf),W 75-59,,7,0,0,,0,0,0,0,,,0,0,,2,1,3,0,1,0,1,1,0,1.3,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
5,36,5,2024-11-17,Colorado,,Southern,REG (Non-Conf),W 65-45,,5,1,2,.500,0,0,1,2,.500,.500,2,3,.667,2,1,3,0,0,0,1,1,4,2.9,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
6,37,6,2024-11-19,Colorado,,Utah State,REG (Non-Conf),W 95-65,,11,0,0,,0,0,0,0,,,0,0,,2,1,3,0,0,0,2,2,0,-1.1,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
7,38,8,2024-11-30,Colorado,,Louisville,REG (Non-Conf),L 71-79,,9,0,0,,0,0,0,0,,,3,4,.750,1,0,1,0,0,1,0,1,3,3.6,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
8,39,9,2024-12-03,Colorado,,Tennessee Tech,REG (Non-Conf),W 91-79,,12,7,9,.778,0,0,7,9,.778,.778,1,2,.500,0,3,3,1,1,0,2,0,15,11.7,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
9,40,10,2024-12-07,Colorado,,Southern Utah,REG (Non-Conf),W 76-59,,11,2,4,.500,0,0,2,4,.500,.500,4,6,.667,0,1,1,0,0,0,0,0,8,5.5,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
10,41,11,2024-12-10,Colorado,,Denver,REG (Non-Conf),W 78-61,,13,6,9,.667,0,0,6,9,.667,.667,2,3,.667,3,1,4,0,0,0,0,1,14,11.7,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
11,42,12,2024-12-21,Colorado,,West Virginia,REG (Conf),W 65-60,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
12,43,13,2025-01-01,Colorado,@,TCU,REG (Conf),L 50-63,,9,4,8,.500,0,0,4,8,.500,.500,0,0,,1,0,1,0,0,0,1,1,8,3.3,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
13,44,14,2025-01-04,Colorado,@,Baylor,REG (Conf),L 62-76,,13,1,1,1.000,0,0,1,1,1.000,1.000,2,5,.400,0,1,1,0,0,0,3,3,4,-1.4,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
14,45,15,2025-01-08,Colorado,,UCF,REG (Conf),W 81-62,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,1,0,2,1.0,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
15,46,16,2025-01-11,Colorado,,Kansas,REG (Conf),W 84-76,,10,1,5,.200,0,0,1,5,.200,.200,0,0,,2,0,2,2,0,0,0,2,2,0.9,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
16,47,17,2025-01-15,Colorado,@,West Virginia,REG (Conf),L 46-73,,7,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,3,1,2,-1.7,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
17,48,18,2025-01-18,Colorado,@,Cincinnati,REG (Conf),L 59-65,,11,1,2,.500,0,0,1,2,.500,.500,1,2,.500,2,1,3,0,0,0,0,0,3,3.3,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
18,49,19,2025-01-25,Colorado,,Kansas State,REG (Conf),W 63-53,,3,1,2,.500,0,0,1,2,.500,.500,0,0,,1,0,1,0,0,0,0,0,2,1.7,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
19,50,20,2025-01-29,Colorado,@,Brigham Young,REG (Conf),W 67-66,,4,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,0,0,0,2,1,0,-2.8,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
20,51,23,2025-02-08,Colorado,@,Iowa State,REG (Conf),L 56-86,,16,1,2,.500,0,0,1,2,.500,.500,0,0,,1,2,3,0,0,0,1,2,2,0.5,Ayianna Johnson,https://www.sports-reference.com/cbb/players/ayianna-johnson-1.html,colorado,2024-25
