ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,45,1,2023-11-06,Lehigh,,East Stroudsburg St.,REG (Non-Conf),W 78-42,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,1,1,0,0,-0.7,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
2,46,4,2023-11-17,Lehigh,,Yale,REG (Non-Conf),W 90-75,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
3,47,5,2023-11-22,Lehigh,N,Marist,REG (Non-Conf),W 82-64,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
4,48,6,2023-11-23,Lehigh,N,Bowling Green,REG (Non-Conf),L 73-85,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
5,49,8,2023-12-03,Lehigh,@,Hofstra,REG (Non-Conf),W 68-56,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
6,50,9,2023-12-07,Lehigh,,La Salle,REG (Non-Conf),W 106-60,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
7,51,16,2024-01-17,Lehigh,,Navy,REG (Conf),W 81-65,,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
8,52,20,2024-01-31,Lehigh,@,Navy,REG (Conf),L 46-62,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,2,0,0,0,1.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
9,53,22,2024-02-10,Lehigh,@,Lafayette,REG (Conf),W 70-68 (OT),,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
10,54,24,2024-02-18,Lehigh,@,Loyola (MD),REG (Conf),L 76-93,,1,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,0,0,0,0,3,3.4,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
11,55,28,2024-03-02,Lehigh,,Colgate,REG (Conf),W 55-47,*,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
12,56,29,2024-03-06,Lehigh,@,Army,REG (Conf),W 64-51,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Fabienne Eggenschwiler,https://www.sports-reference.com/cbb/players/fabienne-eggenschwiler-1.html,lehigh,2023-24
