ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Cornell,@,Colgate,REG (Non-Conf),L 48-62,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
2,2,2,2022-11-12,Cornell,@,Fairleigh Dickinson,REG (Non-Conf),L 51-62,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
3,3,8,2022-11-30,Cornell,,Binghamton,REG (Non-Conf),W 71-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
4,4,10,2022-12-05,Cornell,@,Hartford,REG (Non-Conf),W 89-38,,12,2,5,.400,1,2,.500,1,3,.333,.500,0,0,1,0,1,2,1,0,1,1,5,4.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
5,5,12,2022-12-21,Cornell,@,Penn State,REG (Non-Conf),L 48-79,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
6,6,13,2022-12-28,Cornell,,Clarion,REG (Non-Conf),W 93-49,,8,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,0,0,1,0,1,0,0,3,3.4,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
7,7,16,2023-01-07,Cornell,@,Princeton,REG (Conf),L 48-70,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
8,8,22,2023-02-04,Cornell,,Pennsylvania,REG (Conf),L 54-67,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,2,0,0,0,0,0,1.4,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
9,9,23,2023-02-11,Cornell,,Brown,REG (Conf),L 48-76,,3,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,0,0,1,0,2,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
10,10,25,2023-02-18,Cornell,@,Harvard,REG (Conf),L 59-86,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
11,11,26,2023-02-25,Cornell,,Yale,REG (Conf),L 42-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2022-23
